Filename,Transcript
d1142-T0,also s isch de drüüezwänzigschti juni zwäituusig
d1142-T1,mir sind in ittige bii bèèrn
d1142-T10,und chönd sii d familieverhèltnis schildere
d1142-T1001,am moorge hei mir chönne gaa in tuun uf ds schloss
d1142-T1002,den go pùze he geng so chlii go abschtoube deet
d1142-T1003,u si nächhere u verpfläge heimer o chönne
d1142-T1005,aber wemer das nìd hät chönne u dee polizischt jez nìd gsìì wäär wäred mììr drei taag i de
d1142-T1007,zäuue ìn gsìì wo obe d verbrächer si gsìì
d1142-T1009,drei taag nach em dienscht u do hani müesse säge eez ìsch auso
d1142-T1011,drùm hanis gschrìbe deet
d1142-T1012,dasch dass e chlii e uslööser gsìì
d1142-T1014,das ìsch doch nìd ir oornig wäg eerschtens emaau han i nüüt gmacht ghaa
d1142-T1016,ii bì waarschinlech bìn ii den nùme
d1142-T1017,zùm kanti use u de poschtordonanz
d1142-T1019,womer ghaa hei ìsch zää meeter wiiter äne gwont u de het
d1142-T1021,het er aube gseit lue no e brief oder soo he
d1142-T1022,när bìni ǜbere u u das ìsch der grung gsìì
d1142-T1023,u wüu di angere hei drei taag scharffe arescht gseit hei si de ìsch i chön den
d1142-T1026,ou soo mache u z schpäät choo
d1142-T1030,us de kasärnen usen oder wie
d1142-T1031,nenei usem usem usem usemne tùùrnhauue
d1142-T1035,den simer gloub so vǜu das i no weis i riggisbäärg gsìì
d1142-T1037,ìmne gganz en aute schùuhuus
d1142-T1038,u deet simer ìnepfercht gsìì
d1142-T1039,öppe sìbezg oder achzg maa schteuued nech voor
d1142-T104,mit dène chind die sind dän die die sind uf ittaalie
d1142-T1041,was ìsch de daas deet für ne zuemuetig gsìì
d1142-T1043,u d offizier gschniglet u gschnaglet uus chönne i usgang
d1142-T1044,dr soudaat am zäni dinne
d1142-T1045,d sunne het no gschine wo wo wo wome bau no
d1142-T1046,das si eifach so
d1142-T1047,es biischpiiu woni ha tänkt wäge dem hani einnglech gschrìbe
d1142-T1050,wi isch es dän susch mit de militèèrische diszipliin gsii aso si händ ja offebaar nid emal wele schtram schtaa und das ghöört sich doch äifach
d1142-T1051,moou das het me scho gmacht aber das theaater eggsiziere geng u das ùmesekle das drääije u mache u
d1142-T1052,u das ììmmer wider ììmmer wider ìm
d1142-T1053,es ìsch nüüt gredt woorde mitenander mir hei nie ììrgendwie
d1142-T1054,mer hät ou nie vom vom vo waas passiiert mìt em chrieg
d1142-T1055,wie mer waarschinlech i iisaz mües mer het geng s gfǜu sig schiggaane gsìì
d1142-T1059,züüg umsekle daa u i i i weis nìd waas
d1142-T1061,iitem
d1142-T1062,ìsch ìsch ja nüüt nüüt schlìms gsìì eifach
d1142-T1065,mer het eifach dr soudaat aus nüüt aagluegt
d1142-T1066,mer het gmacht mit ìm was mer het wöuue
d1142-T1067,i bì nìd emau
d1142-T1068,militarìscht gsìì im gägetöu i weer doch no i kampf o
d1142-T107,i d feerie di hei fǜr vier wuche i d feerie chönne
d1142-T1070,aber plözlech het aus einnglech echli gseit
d1142-T1072,u da cheibe züüg i ds fǜdle blaase
d1142-T1073,wes loosgeit seklemer ab soo ìsch ou bau gredt
d1142-T1076,wǜu eifach geng schiggaane si gsìì
d1142-T1077,u das het natüürlech viu uusgmacht die unterchǜmft he
d1142-T1079,u u die tuale schtelled nech voor we unmönschlech es loch
d1142-T1082,e bauke drǜber deet u de drùfghoket u det
d1142-T1084,sind si nid der äinzig gsii wo sich a dem gschtöört hät
d1142-T1085,momou aber z letscht heise hei si gseit ju das vergeit geit de o verbii
d1142-T1087,u ìsch ou verbiiggange
d1142-T1088,wie vil dienschtèèg händ si gmacht
d1142-T1091,öppe nìd ganz sächshùndert
d1142-T1092,vilìcht füfhùndertfǜfzg oder soo
d1142-T1094,si sind ja erfolgriiche schpòrtler gsìì chönd si daas no chli verzele
d1142-T1097,wege waas
d1142-T11,de vatter ìsch lokomitiiffüerer gsìì
d1142-T1100,me het eifach aus gmacht echli mer het ja ou öppis schport handbau trìbe dert
d1142-T1103,mer het daas gmacht aber meischtens amne sundig he
d1142-T1105,fǜr d wuche ìsch eifach äbe angers züüg gmacht woorde
d1142-T1107,ja
d1142-T1108,u nächher was ou no gsìì ou no chli u hei si mir ou gschtöört
d1142-T1110,am sundig am moorge anschtat das me het ììrgendwie öppis chönne mache oder e töu hei ou i d chilche wöuue
d1142-T1112,de het me inschpäkzioon ghaa
