Filename,Transcript
d1295-T10,verzelle wän und wo sii geboren und ufgwachse sind bitte
d1295-T1001,di lüüt gar nid so pflegt händ dass sii sii aifach
d1295-T1002,eener händ lo schtärbe oder i cha mirs ned andersch vorschtelle
d1295-T1004,me händ das det mängisch mitenand ggsait das isch
d1295-T1006,das isch i jedem waagen ine s gliiche ggsii
d1295-T1007,me händ au dete ke todesfall gha nüt
d1295-T1008,aber bi den andere also sinds sinds seer schweri sache
d1295-T1009,ggsii mängisch zum
d1295-T101,und
d1295-T1011,was händ sii empfunde
d1295-T1012,bi denä transpört
d1295-T1013,wo sii di lüüt transportiert händ
d1295-T1014,sii händ jo vor äm interwiu ggsait dass
d1295-T1015,sich ä so chli gedanke das das händ sii au in zämähang broocht
d1295-T1016,mit derä ganze chriegspropaganda und so
d1295-T1018,es hät aim natürlich enorm mitgno
d1295-T1019,schpeziell will diä lüüt sii händ jo
d1295-T102,wo dä bapa dä hai gfaaren isch mit üs denn
d1295-T1020,a lang villicht ä ka fraue me ggsee oder so
d1295-T1021,und dänn händ sii sich mängisch so uftoo und aim öppis vezellt
d1295-T1022,irgendwie
d1295-T1023,mir ainisch aine än foti zaigt und hät ggsait
d1295-T1024,eb ich glaubi sini brut heb gwartet ufn
d1295-T1025,wüsse sii denn sid dänn di mönschliche sachen eso füre cho
d1295-T1026,und denn isch natürlich ned nur än
d1295-T1027,pflegefall ggsii
d1295-T1028,i somene momänt dä chunnt chunnt au
d1295-T1029,binere pflegände person aifach de mönsch füre
d1295-T103,hani ghört wies dehaim disskutiert händ
d1295-T1030,und das nimmt aim das tuet aim dänn seer beaschpruche seelisch
d1295-T1031,äs isch ned numen ä körperlichi aschträngig ggsii diä
d1295-T1032,diä transpört sondern äs hät aim ebä seelisch aa seer mitgnoo
d1295-T1033,will denn ebä so so ganz persönlichi sache
d1295-T1034,drin ine cho sind vo denä lüüt wi me ggsee hät
d1295-T1035,wi diä liide
d1295-T1036,wi sii ineren angscht sind was triff ich aa
d1295-T1038,hani no äs huus wänn i hai chume
d1295-T1039,isch d familiä no do si händ jo meschtens nüt gwüsst
d1295-T104,über das und wi sii erschroke sind über di ganzi
d1295-T1041,ich ha ne jo ggsait gha det wo sii händ welle
d1295-T1042,wo mir dä gfangeni d adressä hät welle
d1295-T1043,zue rüäfe ich
d1295-T1044,hät numä dä name chönne rüäfe und s andere
d1295-T1045,isch gschosse worde aso mer hät müsse dass är hät müsse sofort
d1295-T1046,äwäg und und ich ebän au
d1295-T1047,und di sind aso
d1295-T1048,ooni nachricht ooni irgend öppis ggsii
d1295-T1049,und dä isch äbe di sind natürlich binere frau chunnt das jo villich
d1295-T105,über das ganzä
d1295-T1050,no vil mee wi dänn aifach dennä diä
d1295-T1051,s mitlaid und alles chunnt also ich ha
d1295-T1052,zimli glitte
d1295-T1053,under ä und mitglitte mit denä lüüt
d1295-T1054,mit denä paziänte
d1295-T1056,und wiä isch dänn das ggsii also wänn sii
d1295-T1057,i was fürme zueschtad sind so z säge di dütsche ggsii
d1295-T1058,au ebä psüchisch seelisch
d1295-T1059,und di aliierte häts do n underschiid gää für sii
d1295-T106,was do passiert isch
d1295-T1060,di aliierte händ sich gfröit
d1295-T1061,dass sii händ chönnä hai
d1295-T1062,das hät mer aso guet gmärkt
d1295-T1063,und di dütsche
d1295-T1065,i han ene jo ggsait mir händ jo dete irrsinnigi bin is gha
d1295-T1066,drei wäge voll
d1295-T1067,wo aifach das ned überschtande händ als das schwäre
d1295-T1068,und anderi
d1295-T107,das isch än iidrüklichä
d1295-T1070,händ
d1295-T1071,angscht gha me hät richtig gmerkt diä händ angscht vor äm hai go
d1295-T1072,will sii vil ziit nüt gwüsst händ
d1295-T1073,dä soldat det wo mer ebä so gfrogt hät ja
d1295-T1074,öb das würklich woor sig was was im ez do öpper verzellt hebi
d1295-T1075,dass mit denä konzentrazionslager und dass
d1295-T1076,di dütsche so am verlüüre siged dä
d1295-T1077,diä händ das nid gwüsst
d1295-T1078,vor was händs dänn susch no angscht gha
d1295-T108,tag ggsii det han ii niä vergässe
d1295-T1080,ich has gfüül vor äm chriegsändi
d1295-T1081,dass wo si dur di di gwüsst händ dass
d1295-T1082,dass sii dä chrieg allwäg verlüüre
d1295-T1083,diä händ sich scho gedanke gmacht was wartet was goot denn mit öis
d1295-T1085,di händ jo ke zuekuenft me gha
d1295-T1086,diä sind jo so i derä hitlerjugend ufzoge
d1295-T1087,gross worde
d1295-T1088,da sind jo meschtens ä so
d1295-T1089,zwanzg driis jäärigi lüüt ggsii
d1295-T109,wiso wiso isch ire vatter aso da isch seer intressant dass me uf sekinge faart
d1295-T1090,i dä hitlerjugend vorhär
d1295-T1091,und diä sind äso trimmt ggsii uf dä gedanke hitler
d1295-T1092,und sieg heil und mer gwünned
d1295-T1093,dass das än unerhörte gedanke gsii isch für sii
d1295-T1094,jezig kömed mir hai und und und mir verlüüred dä chrieg
d1295-T1096,das hät zum tail
d1295-T1097,enormi kämpf gää ich ich ha das ggsee wänn si amel so
d1295-T1098,öppe ned gschlofe händ oder so dänn
d1295-T1099,me isch go frooge dänn händs aim ebä amis äso chli iri
d1295-T110,das isch jo aigentlich ä art so
d1295-T1100,gfüül und iri gedanke ggsait wis
d1295-T1101,sind dänn ami froo ggsii wänn sii mit öperem händ chönnä rede
d1295-T1103,und sii händ s gfüül gha
d1295-T1104,diä händ damals so z säge no an hitler glaubt
d1295-T1105,diä soldate
d1295-T1107,aber diä wo länger im im
d1295-T1108,i dä gfangeschaft ggsii sind diä händs dä gwüsst
d1295-T1109,d amerikaner händ dä diä ufklärt
d1295-T111,saitsiing wür me das hüt nänne
d1295-T1110,aber anderi wo dänn aifach äso fascht
d1295-T1111,nur churz det ggsii sind
d1295-T1112,diä diä händ das aso eerlich ned gwüsst ich han ich han das
d1295-T1113,däm maa guet agmerkt dä isch so us allne wolke gfalle
d1295-T1114,dä hät nochär är hät ggsait är heb jo
d1295-T1115,dä muet fasch nümm zum läbe
d1295-T1117,und diä gschicht mit dem junge soldat us dr hitlerjugend wo ggsait heg
d1295-T1118,hät är welle widr zrugg
d1295-T1119,in kampf chönd sii das au no verzelle für üs
d1295-T112,das mer das mer uf dütschland faart und luegt wie
d1295-T1120,jo ebä dä sibäzääjeerig
d1295-T1121,paziänt dä hät jo
d1295-T1122,ich han
d1295-T1123,dem han ich mösä s ässe iigää
d1295-T1124,dä hät jo ä schtraiffschuss gha
d1295-T1125,dä hät nümme chönä sälber ässe
d1295-T1126,und dä hät immer
d1295-T1127,ggsait är wärd widr ggsund und dänn göi är wieder in chrieg är göi wider
d1295-T1128,für dä füürer i chrieg
d1295-T113,das isch äbe ggsii will
d1295-T1130,bi denä junge mängisch seer seer gross ggsii
d1295-T1131,und do han ich ems dänn aber ggsait ä so chli schonend
d1295-T1132,aber ich waiss ned hät ärs ned realisiert
d1295-T1133,är hät aso nüt dergliiche to
d1295-T1134,sii händ dänn ebä amis gmaint natürlich wänn mir so öppis ggsait händ
d1295-T1135,mir mache gägepropaganda
d1295-T1136,sige verdammi mir mache propaganda für
d1295-T1137,d amerikaner ned dass sii muetlos wärde und so
d1295-T1138,me hät dänn natürlich i däm momänt ned vil chönnä mache
d1295-T1139,diä händs dä ggsee wo sii hai cho sind
d1295-T114,vili lüüt so chli simpatisiärt händ
d1295-T1140,aber sind natürlich dänn seer erfröit ggsii wo sii do das
d1295-T1141,das fescht ggsee händ in konschtanz
d1295-T1142,aber wo si dänn usglade worde sind
d1295-T1143,isch dänn ä chli andersch ggsii mir händ zum bischpil
d1295-T1144,paziänte gha äbe dä do dä wo
d1295-T1145,dä aifach uf d achso gno hät
d1295-T1146,und än usetrait hät dä mit dem
d1295-T1147,grauehafte buchdurchschuss
d1295-T1148,dä händ sii ned i dä sanitätswaage ineto wo
d1295-T1149,grad ufm näbeglais ggsii isch di händ alli det ine
d1295-T115,mit dem gedankeguet
d1295-T1150,to diä aber di händ di ganz schwere fäll diä händs
d1295-T1151,uf d siite to
d1295-T1152,jo was haisst das
d1295-T1154,wüsses au ned
d1295-T1155,s hät dänn nur öpper ggsait äs hät än offizier ich waiss es ned öpps woor isch
d1295-T1156,hät ggsait jo diä wärded allwägs i sonä
d1295-T1157,chäller abe to wo wo s de gliich göi wi mit dä jude
d1295-T1159,und diä hebed doch kai ziit me und kai gäld me für söttigi mönsche z pflege
d1295-T1161,das isch aso söttigi sache sind aso
d1295-T1162,händ aim dä scho no enorm mitgno
d1295-T1164,jo vorallem will sii diä jo pflegt händ und det häre broocht händ und ggsee händ
d1295-T1165,jo jo mhm
d1295-T1166,und dä nochär aifach eso
d1295-T1167,aifach isch aine cho und mit ere handbewegig zaigt wo dure und
d1295-T1168,me hät diä nümä ggsee diä sind dänn aifach weg ggsii
d1295-T1169,hingäge di andere
d1295-T117,so chli
d1295-T1170,sind denn ebä i so au si no i waage ine cho sonä sanidädswaage und
d1295-T1171,diä hät me dänn so nätt gsii das
d1295-T1172,händ sii denn eso grüäft ebä ich sell
d1295-T1173,noch cho no ainisch cho gon adiö säge zu inen übere und
d1295-T1174,det hät mich dänn ebä än än mueter vo somene
d1295-T1175,so vo somene
d1295-T1176,paziänt au ad arm gno und hät ggsait ebä
d1295-T1177,si danki mer im name vo allne dütsche fraue
d1295-T1178,dass mer was mer do ebä für di dütsche junge manne
d1295-T1179,s het mi denn seer seer gfröit das
d1295-T118,abwägend
d1295-T1180,das mue mer aa säge das aifach und dänn
d1295-T1181,sind no zwee drei müätere det ggsii wo ggsait händ si töged sich aaschliesse und
d1295-T1182,me hät dä ggsee wi ebä
d1295-T1183,äso fraue wo dä chrieg mitgmacht händ wo iri söön
d1295-T1184,händ mösä gää dä maa händ mösä gää
d1295-T1185,wi dankbar dass sii ggsii sind und
d1295-T1186,ebä sii hend mirs dänn aa zaigt und ggsait das hät mi seer gfröit
d1295-T1188,und aber das haisst jo aigetlech in konschtanz diä wo do
d1295-T1189,das fäscht veraaschtaltet händ diä händ natürlich scho gwüsst
d1295-T119,und dä hät är do ggsait är wet das ämol
d1295-T1190,wies schtot oder
d1295-T1192,jo jo und jo natürlich und diä händ dän ebä vo dä schwiiz här jo allwäg mängs verno
d1295-T1194,da öppe villicht äs aber schüscht
d1295-T1195,anderi di händ jo chönd jo ned dörfe radio lose und
d1295-T1196,nüt zittige sind jo natürlich gar nüt vo dem voll ggsii
d1295-T1197,sii sind aso scho si händ vil lüüt aso sicher nüt gwüsst gad vo senä
d1295-T1198,vo de soldate wo im fäld ggsii sind
d1295-T1199,cha mer das vorschtelle
d1295-T12,entschuldigung jez muess i no öppis frooge
d1295-T120,wüssä
d1295-T1200,aber d lüüt dehaime dänn ebä scho eener
d1295-T1202,und ebä sii händ jo vorhär aa ggsait diä di ganzi propaganda dänn
d1295-T1205,aso das isch das isch grauehaft ggsii won ich dänn dehaime ggsii bi
d1295-T1206,das hät aim jo dänn tagelang verfolgt diä bilder
d1295-T1207,und denn wänn si amis im im radio do
d1295-T1208,ggsait händ so und widr so
d1295-T1209,pricht vo dä front so und so viel wurden in die schlacht geworfen
d1295-T121,und denn isch äbe das uscho dass det äne so öppis usgschtellt isch und denn hät är ggsait
d1295-T1210,das isch nämlich
d1295-T1211,ä schlagwort ggsii wo sii bruucht händ da han ich
d1295-T1212,immer ä furchtbaaren usdruk gfunde aber det ich han das nümm vertrait
d1295-T1213,dass nümm chönnä ghööre
d1295-T1214,wa dänke dass sind jungi lüüt ggsundi lüüt und diä
d1295-T1215,in die schlacht geworfen
d1295-T1216,und nochär chöme sind sii äso dra
d1295-T1217,wi diä lüüt wo mir jez hai broocht händ
d1295-T1219,das hani seer lang gha bis ii das verchraftet gha ha
d1295-T122,jez wett ich sälber go luege
d1295-T1221,cha so öppis chriegspricht nümm chönnä ghöre
d1295-T1222,aber das isch das sind dütschi chriegspricht ggsii
d1295-T1223,jo aso aifacht do d schwiizer händ das i dä
d1295-T1224,i dä nachrichte ggsait oder im dütsche händ sii vorallem
d1295-T1225,ebä wir haben wieder ebä so und so vil dä schlacht
d1295-T1226,isch grauehaft ggsii
d1295-T1229,und wüsse sii mir sind dänn det au no
d1295-T123,är wett sich überzüüge
d1295-T1230,in frankriich
d1295-T1232,züg begegnet di händ is krüüzt
d1295-T1233,wo dass di junge manne i chrieg sind
d1295-T1234,und sind dä meeschtens afrikaner ggsii
d1295-T1235,ganzi züg vo
d1295-T1236,wo widr händ mösä ad front
d1295-T1237,das sind aber aa aliierti ggsii
d1295-T1239,oder schwarzi ggsii
d1295-T1241,jo schwarzi chönnte natürli au amerikaner
d1295-T1243,schwarzi ggsii
d1295-T1244,da isch aso scho öppis ggsii wo si sind so zueluege diä lüüt
d1295-T1245,diä diä junge
d1295-T1246,händ gwunke und gmacht und
d1295-T1248,villicht zwei drei tag
d1295-T1249,sinds gliich dra ggsii wi diä wo mir i dä wäge in gha händ
d1295-T1250,dasch aso scho hert
d1295-T1252,und mir sind zum bischpil dur nes gebiet dure gfaare
d1295-T1253,wo churz vorhär no ä schlacht schtattgfunde hät ich säg ine das
d1295-T1255,isch liecht aaschtiged ggsii
d1295-T1256,und dänn obe häts ä wald gha
d1295-T1257,aber äs hät ä käni höcheri mee gha wider so
d1295-T1258,alles
d1295-T1259,abgholzet ggsii alles abgschosse ggsii
d1295-T126,ich ha waiss no won är hai cho isch wiän är no ggsait hät zu dä mama
d1295-T1260,ä ganze isebaanwage
d1295-T1261,umkippt näbem glais gläge
d1295-T1263,da isch aifach
d1295-T1264,all zäme isch no do ggsii wi i dr schlacht äs isch überhaupt
d1295-T1265,nüt äwäg grumt ggsii me hät s gfüül gha me möss do no go go lüüt usesueche
d1295-T1267,und wo isch das ggsii
d1295-T1268,das isch vor ä
d1295-T1269,nach vor oder nach awinon
d1295-T127,du das isch jo erschrekend
d1295-T1270,ggsii das waiss ii nümmä det umenand isch das nöime ggsii
d1295-T1271,und det isch au diä diä roonebrugg isch jo kabutt ggsii
d1295-T1272,und dänn sin mir über dä
d1295-T1273,über ne sones äs isch jo äs gschtell ggsii
d1295-T1274,äs holz gschtell
d1295-T1275,wo mir me hät nüt ggsee s isch
d1295-T1276,aifach nu maschine druf ggsii
d1295-T1277,und mir sind mit denä verwundete
d1295-T1278,züg sind mir det drüber gfaare
d1295-T1279,im schrittämpo und das hät so gschwankt
d1295-T128,das isch mir no blibe
d1295-T1280,dass dä zug amigs hät mösä halte zmizt
d1295-T1281,und und do isches abegange waiss wi mänge meter
d1295-T1284,dasch chrieg döt hani ase
d1295-T1286,ich ha dänkt mängisch scho
d1295-T1287,würd nüt schade wenn
d1295-T1288,jungi lüüt villicht hüt
d1295-T1289,öppän ämol no so öppis chönntä erläbe nume zwee tag
d1295-T129,schüscht waiss i denn nocher nüt me
d1295-T1290,villicht gäbt dä doch zlätscht aa ka chrieg mee
d1295-T1292,ja mir sind jez aa grad äso diä
d1295-T1293,z dütschland gits jo au so vorallem im oschte
d1295-T1294,gits jo so nazionalsozialistischi
d1295-T1295,aso jungi wo das irgendwie wider
d1295-T1296,mhm
d1295-T13,muess ich s datum und alls sägen aa
d1295-T130,aber das isch mir blibe und das het sich bi mir iigraabe
d1295-T1303,das isch scho unglaublich oder wi mer do irgendwie
d1295-T1304,sieg hail hüt wider redt oder vo
d1295-T1305,vom füürer wo irgendwie ä lichtgeschtalt isch
d1295-T1306,me ggseet was use cho isch debii
d1295-T1308,millione vo tote und
d1295-T1309,jo
d1295-T1311,ich verschto das au nöd dä hütigi
d1295-T1312,nazionalsozialismus i verschto das au ned
d1295-T1314,wiso dass das widr ufflammt
d1295-T1315,guet das sind no das sind aso scho no
d1295-T1316,da sind wenigi oder das sind aber das irgendwie halt scho
d1295-T1317,erschtunlich
d1295-T1319,guet
d1295-T132,händ sii möged sii sich erinnere ad machtergriifig vom hitler
d1295-T1320,villich no wiä händ sii möged sii sich as chriegsändi erinnere
d1295-T1321,hämmer findet sii sii hämmer das jezt
d1295-T1325,s chriegsändi
d1295-T1326,me hät ggsee das äs chunnt
d1295-T1327,aber mir händ üs alli riisig gfröit
d1295-T1328,ich waiss no wos wos ghaisse hät im radio jez sigs
d1295-T1329,hebe sii doch kapituliert das isch das isch en
d1295-T1330,ä riise fröid ggsii s händ all lüüt händ
d1295-T1331,fascht uf dä schtrosse tanzet
d1295-T1332,das isch än enormi erliechterig ggsii für ain
d1295-T1333,trozdems jo nochär ned grad besseret hät dass hät jo denn
d1295-T1334,zimli lang no bruucht bis
d1295-T1335,bis
d1295-T1336,widr alles funkzioniert hät aa mit äm usland und so aber doch aifach
d1295-T1337,iez wird nümmä gmordet
d1295-T1338,allai dä gedanke scho das isch n unerhöörti
d1295-T1339,aso für mich ich waiss nö ich
d1295-T134,will mir denn
d1295-T1340,mir sind trääne abegloffe und ha dänkt iez
d1295-T1341,jez mönd ä keni mee in chrieg jez
d1295-T1342,wärde wird niemer mee zäme gschosse
d1295-T1344,nai aso ich glaub diä fröid und diä erliechterig isch aso scho allgemain
