Filename,Transcript
d1195-T0,aber
d1195-T1,aso ìì bìì geboore
d1195-T10,ùnd dr unkel ìsch z ggsii leerer
d1195-T100,wie het dèn èèr
d1195-T1000,nänäi de gisò̃ò̃ ìsch guet ggsìì
d1195-T1001,wie hènd si de s chriegsändi erläbt de achti mai füfevierzig
d1195-T1002,das bìni dò bìni grad uf de milidäärzentraale ggsìì z lùzäärn
d1195-T1003,ùnd
d1195-T1004,doo ìsch d mäldig dùreggange
d1195-T1005,endé
d1195-T1006,endé kriig
d1195-T1007,gòòpfridschtùz häm miir froid ghaa dass dää zouber fèrtig ggsìì ìsch
d1195-T1008,je das ìsch
d1195-T1009,aso wi ggsait
d1195-T101,reagiirt wo di tüütsche d naazis in tüütschland a de macht ggsii sind
d1195-T1010,ìch mö̀cht daas ou nò abschliessend sääge
d1195-T1011,nìt vom hǜttige winkel uus sondern vom hm
d1195-T1012,mer mues die ziit härenää wo doozmol di al al di ùmschtänd ùnd die veschìdene
d1195-T1013,wobii grad ou di autoritääre erziejig non e rolle gschpilt hèt dere
d1195-T1014,das ìsch wo do di antiautoritääri erziejig choo ìsch ìsch dò de
d1195-T1015,hets doo umgschlaage guet ìch wet hǜt ou nümmen esoon e
d1195-T1016,für öis ìsch d eltere
d1195-T1017,mir hend de vatter ùnd d mueter nie mìt duu aagredt
d1195-T1018,äinzig de jüngscht brüeder de het
d1195-T1019,d mueter no mìt
d1195-T102,doo het mer nüüt vo dèm gwǜsst doozmòl het mer das ìsch i de dr aafangs de driissger jòòre ggsìì
d1195-T1020,duu aagredt nohèr hani ggsait du bìsch a no e fräche kèrli
d1195-T1021,chönt ìch nìd
d1195-T1022,er ìsch alerdings
d1195-T1023,er ìsch en einezwänzger ggsiì
d1195-T1024,ìch e vierzääner
d1195-T1025,aso gmèrkt dòò scho
d1195-T1026,mh
d1195-T1027,nai mìr hènd aso
d1195-T1028,mìr hend aso ùnd ou d leerer
d1195-T1029,öise vatter ìsch dä ìsch
d1195-T103,und di naazi
d1195-T1030,dä ìsch e verdingbueb ggsìì
d1195-T1031,aber dää ìsch seer schträng ggsìì mit öis
d1195-T1032,ùnd er hetis auue ggsait
d1195-T1033,es sölmer joo e kene hai choo ùnd schìmpfen ǜber e leerer oder ǜber e gaischtlìche
d1195-T1034,do chlopf er dä grad uus ùnd den het er de dä uusgchlopft dä het er
d1195-T1035,das het aso kene trouet irgend ǜber e leerer öppis z sääge wen
d1195-T1036,wen s ou wen s ou vilìcht berächtiget ggsìì wäär he
d1195-T1037,jò
d1195-T1038,das hèts nìd gää das aso di
d1195-T1039,outoritääre erziejig het aso e riisse rolle gschpìlt
d1195-T104,das ìsch jò im drüüedriissgi ìsch dää choo
d1195-T1040,und das het nattürlech im chrieg bim hittler
d1195-T1041,jò müst mer vilìcht ou no chli iizie
d1195-T1042,di tüütsche hènd vilìcht dur daas ou nò so chlii
d1195-T1044,dää ìsch en outoriää
d1195-T1045,outoriteet ggsìì bi dene klaar
d1195-T1046,jò poliitischi
d1195-T1047,und si hènd jò nid eson e demokratii
d1195-T1048,traditzioon aso es demokratiiverschtäntnis ghaa
d1195-T1049,nòch em verloorenen eerschte wältchrieg
d1195-T1050,jòò aber i cha hǜt nìd verschtoo
d1195-T1051,mììr als die die laidtraag mìr sind hǜt di laidtraagende vo däm ganze chrieg
d1195-T1052,das mer hǜt di säb ziit ùnd di säbe lüüt eso schlächt häreschtelt
d1195-T1053,das chan ìch nìd verschtòò mìr hènd mìr hènd wirklìch
d1195-T1054,mer hätti kämpft für die schwiiz mer hätti kämpft für die schwiiz ùnd mer wääred also nìd mer wääred also nìd
d1195-T1055,guet es hèt scho dère ghaa wo dò häil hittler brüeled hènd aber
d1195-T1056,das ìsch jò dasch sìcher e chliini minderhèit ggsìì
d1195-T1057,wäärid ou in tood ggange wäns ggsìì wäär
d1195-T1059,jòjòò jòjò klaar klaar klaar
d1195-T106,und de ìsch dää profässer won ììch ghaa ha ìch waiss nò guet won er im hèrpscht choo ìscht
d1195-T1060,und was dur daas ou
d1195-T1061,nai das tuet öis aso i ha
d1195-T1062,vo dène mit dènen eltere lüüte weme mitne redt das tuet mer jò jedem wee das sèit das das ìsch aifacht
d1195-T1063,jò was hätte mer sölle mache gopfridschtùz
d1195-T1064,guet wèn mir is gweert hättid wäär er de sowisoo choo de wäär er wemer
d1195-T1065,wemer nìd wèmer nìd ganz schöön braaf ggsii sind
d1195-T1066,hät er is de
d1195-T1067,ùnd de wääred mer de de wäär de de wäär de bluet gflosse so ìsch wenigschtens daas nìd ggsìì
d1195-T1068,guet es het nattürlìch
d1195-T1069,lüüt ghaa
d1195-T107,het er grüeft hail hittler nattüürlech
d1195-T1070,wie d jùde das ìsch klaar das sind aarmi chaibe ggsìì
d1195-T1071,aber sìnd nìd nur d jùde ggsìì s het ou nò ander gää
d1195-T1072,zigüüner ùnd ales möglechi süscht
d1195-T1073,sekten ùnd ales möglechi woner woner uf em tabeet ghaa het
d1195-T1074,näi das ìsch
d1195-T1076,aso si für mììch sinds zwee zwee
d1195-T1077,sache wo mer mǜssti berüksichtige vo de säbe ziit das ìsch äbe di
d1195-T1078,di säbi ziit nìd i di hǜttig ziit inschtelle sondern i di säb ziit i
d1195-T1079,i dere ziit inne lò sii ùnd deet afòò
d1195-T108,wa ìsch das wider für e chaibe begrüessig dòò hail hittler was het was ìsch mit dèm hittler
d1195-T1080,ùnd di verschìdene faase duregoo ùnd si de ùnd de luege
d1195-T1081,worum ìsch das esoo gsìì
d1195-T1082,worum ìsch das esoo gsìì
d1195-T1084,das hämmer zum tail hämmer gwüsst dass do
d1195-T1085,d angscht het nattürli e riise rolle gschpìlt da muemer scho ou sääge
d1195-T1087,en ungerächikäit das di junge hǜt chömid ùnd sägid jò ir hättid daas sölle machen ùnd dises sölle mache
d1195-T1088,es isch jo würklich en eggsischtänzfraag jò au ggsii
d1195-T1089,aber mììr hättid kämpft defüür und
d1195-T109,frömde begrìff ggsìì mer het jo ned gwǜsst was das für äinen ìsch he
d1195-T1091,d schwiiz ìsch jò vo deet hèèr jò scho ganz anderscht vo de gschicht hèèr
d1195-T1092,d leerer ùnd d gaischlichkeit
d1195-T1093,het ggsait jò mou das sig
d1195-T1094,das du d mueter mìt duu aaredtsch
d1195-T1095,mìr hend si immer mìt ììr immer ììr
