Filename,Transcript
d1048-T0,jò frau w***
d1048-T1,chönd si üüs sège wo si ufgwachse sind
d1048-T10,ja das hät immer öppen esoo um zwäituusigachthùndert
d1048-T100,na hät er dä das schriiben ufgsezt und hät daas dän anepracht hät a jedem
d1048-T1000,ja es isch e furchbaari heggtig i dem baanhoof inne gsìì das isch aso es
d1048-T1001,d peroo noch findt und dä isch er noch nǜd so grooss gsìì wie hüt nǜd
d1048-T1002,hèts au ganzi familjene ghaa wo underwèggs gsii sind
d1048-T1003,das chan ich mich ez nümen esoo erinnere
d1048-T1004,das wäissi jez nümmen esoo
d1048-T1005,das bild isch dän äu natüürlich verflacht mit de jaar aber
d1048-T1006,ebe daas im baanwagen inne daas isch presänt plibe und und jedem
d1048-T1007,wen ich gsäit ha laibetüürli halten und
d1048-T1008,dasch wider e säipfechaarte
d1048-T1009,das als hät chänne mit und iirugge
d1048-T101,i ds kässäli ine hät er esoo chänne rette
d1048-T1010,e litter milch dette gìì
d1048-T1012,en iimachzuggerchaarte häts emal ggìì e zuesäzlichi
d1048-T1013,hät me natüürlich de do gchaa das isch de daa wider
d1048-T1014,a jeder chliine schtazioo
d1048-T1015,wie hend si das gsait gad nòmòl
d1048-T1016,a jedem läibetüürli
d1048-T1018,gchaa hät vù däm wù mer sälber pflanzet hät
d1048-T1019,due hät mer schù italjäner muurer daa gchaa
d1048-T102,daas sind esoo siini iischtellige gsìì für fortschrit nöd
d1048-T1020,chliini schtaziùùne hät me doch de sinds läibetüürli
d1048-T1021,a jedem läibetüürli häig er müese halte
d1048-T1022,da mönd si dän uuslösche
d1048-T1023,nò nie ghöört
d1048-T1024,iich a nöd
d1048-T1025,ez versuechi mir vorzschtele wie isch den daas gsii
d1048-T1026,ganzi familene
d1048-T1027,si sind dòò èbe in glarus ennendaa im
d1048-T1028,daa hinde das sind di zwäihundert gsìì wùmer gchaa
d1048-T1029,händ won üs en aart verchäufft hetted
d1048-T103,das er äifach nǜd am alte äifach nuur
d1048-T1030,uf der andere siite gsìì
d1048-T1031,im taal i de bèrgen obe
d1048-T1032,usgsee wen di tütsche chèèmted
d1048-T1033,gù d chind füeteren und jede monet uf bäärnen ufe gù
d1048-T1034,jaa nach dem was me vo dusse gchöört hät das als am äärdbode gliichgmacht wiird
d1048-T1035,ja
d1048-T1036,und umgekeert händ ja als abgschpeert und dän isch ja dän ebe der
d1048-T1037,für daa hinderen oder oder mee
d1048-T1038,hettet sii siich hend si siich i dem moment
d1048-T1039,gsait jò wen di tütsche chömed den
d1048-T104,chläbe pliben isch nǜd
d1048-T1040,gits wool en psazer oder hènd sii
d1048-T1042,daas hät chännen usebringe
d1048-T1043,das isch käis theema gsìì as me fliet me hät tier gchaa wo händ mǜse psoorget wäärde da isch
d1048-T1044,überhäupt e käis theema gsii daa cha men ez ab
d1048-T1045,daa hät men äifach möse daapliiben und das
d1048-T1046,wider ganz häichùù
d1048-T1047,daa de plaz wider uusfüllen und luege wie durechùù
d1048-T1048,aber hend si den eer tenkt jò me muess den sich den
d1048-T1049,me mues sich halt iiloo uf di nòi sitwazioon wil mer kan anderi schòòsse hèt
d1048-T105,wi grooss isch den die puurerai gsii vo den eltere
d1048-T1051,hm hm hm
d1048-T1052,wie isch das gsii mit dene schpizel wo si erwèènt hènd
d1048-T1054,das isch dä
d1048-T1055,nänäi
d1048-T1056,hend si de armee vertraut dass sii das
d1048-T1058,glueget mitzmache me hets vilicht gchaa wie dùe
d1048-T1059,die sibäne wo noch mit de
d1048-T106,jaa mir händ due zu dene
d1048-T1060,ja wo dän nachher z rooteturm und näi nǜd nǜd z
d1048-T1061,hèts flüchtling ggee
d1048-T1062,d fräue nùch sind gù chriege me het vilicht äu d mischtgable nùch
d1048-T1063,si mained die schlacht bii was ischs gsii
d1048-T1064,noch gschriben und tangget für die ziit
d1048-T1065,wù d fräue ggange sind
d1048-T1066,ja channes ez nǜd säge
d1048-T1068,ii und uus ggange deet
d1048-T1069,öppemal chlä gsungen und iri galinka tanzlet
d1048-T107,jaa zu de mìttelgroosse gchört hät überhäupt niemert esoo grooss we hüt
d1048-T1070,jò
d1048-T1071,jòjò jòjò me het sich
d1048-T1072,beziejig noch gchaa händ zu dem mitschüeler
d1048-T1073,händ hämmer em möse das die iiladig amtlich beschtäätige
d1048-T1075,aber
