Filename,Transcript
d1209-T0,guet
d1209-T1,also
d1209-T10,damals no schparkasse aso gemäinde schwiiz aso s gäldinschtituut
d1209-T100,äin gruuss den sapperlèndern di sich hinter den schtudenten hèldenhaft verschekten und liiber fröindschaft wekten
d1209-T101,das isch de d antwoort gsii vom danjot
d1209-T102,uf grund vo dèm
d1209-T103,vom eerschte
d1209-T104,pamfleet wo die schtudänten uufghänkt hend
d1209-T106,wem mer dr uf der äine siite de voorschteer vome so e landwirtschaftsbetriib i militäärdienscht uufpotte het und d fräu
d1209-T107,aber ich bli chami no ganz guet erinnere wie der umzùùg vom auten archiif i das nöijen archiif
d1209-T108,isch duregfürt woorde
d1209-T11,und im obere schtok hets gfängniszälle ghaa
d1209-T110,und deet isch e groossi gmäindwösch-chuchi gsii womer früener sind die wo im dorf e käi äigeti wösch-chùchi ghaa hend si hend i de gmäindwösch-chùchi chenne go go wösch iri wösch erledige
d1209-T111,inschtruiert woorde wetti sägen und uufkläärt woorden und het das äifach ales mitgmacht
d1209-T112,aso wie sind si inschtruiert woorden i de schuel oder
d1209-T113,schuel het me nattüürli gschìcht isch natüürli es häuptfa äis vo de be gröössere fächer gsii und das het me daa
d1209-T114,äifach vom oort häär wo daa z schwiiz sind no aauti hèrehüüser und patriizierhüüser vonreding vonetlingen und
d1209-T115,die sind al vonwèber das sind als
d1209-T116,dèrig gsii wo früener i de chriegszǜǜge mitgmacht hend und
d1209-T117,me säit ja iri
d1209-T118,iri patriizierhüüser vo däm finanziert hend
d1209-T119,aso isch me äigentlich au schtolz gsii so innerschwiizer z sii
d1209-T12,woo chuurz betrunkeni sind iigliferet woorde
d1209-T120,innerschwiizer isch schtolz gsii ich ha mir daas zum biischpǜu seer
d1209-T121,seer gfüült won ich uf bäärn choo bi woni zeerschte maal ha möse go d schriften abgää
d1209-T122,und ka und z schwiiz het me müese is gmäindhuus da isch e richt e schööne saal gsii und
d1209-T123,e groossbezüger
d1209-T124,der nuufer het natüürlich äu schwarz ghandlet das het mer waarschinli im ghäime gwǜsst und isch irgendwie
d1209-T125,isch es es aaschprächsbaar geböi gsii daa isch men is
d1209-T126,is e
d1209-T127,wie muesi ez daas säge das huus wo ds polizeigeböide underpraacht isch het so schöön ghäisse
d1209-T128,so groossi blakaat miteme finger und de hets ghäisse
d1209-T129,be bärn bärn auso gemäindebürger
d1209-T13,oder wärend em chrieg militèèr
d1209-T130,kantoonsbürger
d1209-T131,und den het er däne puure gsäit wo zu im d milch i d hütte praacht hend het er gsäit es passiert den öppis mìt mir
d1209-T132,bürger anderer anderer kantoone und iich bi de äine vo dene gsii
d1209-T133,ha den müessen äben i das
d1209-T134,det wo daas zäigt het han ich tänkt da isch den äu no ernidrigend
d1209-T135,das me daa andere kantoone no schpeziél mues
d1209-T136,erwääne
d1209-T137,oder wemme ds bäärne mues go schtimme isch doch soo anoniim gsii me isch in es schuelhuus go schtimme
d1209-T138,landaman
d1209-T139,portrè sind uufghänkt gsii oder die waffe sind presentiert woorden und isch es richtigs es lo
d1209-T14,wo seer chliini
d1209-T140,lokaalga hischtoorisches geböi gsii und daa mues me daa in es so es anoniims schuelhuus
d1209-T141,isch den zu irer zit ä no so dèè
d1209-T142,grabe
d1209-T144,katolischkonserwatiif liberaal reformiert katolisch isch daas no no schpüürbaar gsii
d1209-T145,äigentlich nììd
d1209-T146,ich wäiss no me hend i üüser klass
d1209-T147,hemmer en äinzige reformierte schüeler ghaa und dèè isch absoluut nìd
d1209-T148,het daa käini naachtäil erlitten und
d1209-T149,polittisch klaar sind daa in sch in im kantoon schwiiz sind die liberaale gsii di soo genante freisinnige het me det als liiberaali
d1209-T15,d verfäälige gmacht hend die het me bi üüs i däm infa inhaftiert
d1209-T150,iigschtuuft und katolischkonserwatiif isch en abschpaaltig gsii chrischtlichsoziaal
d1209-T151,und die èsphee dasch äifacht e ganz e verschwìndend chliine chräis gsii isch wool daagsii aber het äinnglich nììd das me
d1209-T152,me het die die toleriert we jede anderi bürger das isch nìd diskriminierig gsii
d1209-T153,religiöös oder poliitisch
d1209-T155,sìnd die bis zu drüühùndert sìnd voor die sännerei choo und hend däne der iigang verweert
d1209-T156,sind nachher äu veruurtäilt woorde
d1209-T157,seer jaja die mir si au dementschprächend präägt woorde
d1209-T158,wie sind si händ si am
d1209-T159,jede taag früemäss ghaa oder soo oder was
d1209-T16,aso isch ire vatter vo deet häär äinnglich e i aagseeni phersoon gsii waarschiinlich in
d1209-T160,mer hend e schüelermäss ghaa
d1209-T161,al taag e schüelermäss
d1209-T162,und nachher isch men äifach eersch
d1209-T163,e schtund schpèèter i d schuel
d1209-T164,und am kolegi isch daas natüürli ä gsii isch jede moorgen e e mäss gsii und isch de ganz
d1209-T165,taag under iifluss vo de religiositeet gsii das isch das sind professoore gsii wo
d1209-T166,schuel ggää hend wo
d1209-T167,im gäischtliche schtand sind gsii
d1209-T168,dasch eersch naachträäglich jez isch das umgwandlet woorden in e kantoonsschuel und het äu wältlichi leerer
d1209-T169,wie hät me den daas gmèrkt oder wie isch me daa präägt woorde chönd si daa es bischpil säge
d1209-T170,wie mäinder daas
d1209-T171,aso sii händ gsäit ebe me isch katolisch präägt gsii oder es isch wichtig gsii
d1209-T172,und de gmäindraat vo schtäine het ja äu müesen aaträtten und het sich möse rächeschaft abgää as si vilich nid ds nöötige undernuu hend um daas z verhìndere
d1209-T173,wie hät sich daas usgwürkt
d1209-T174,und nachher sind die abgguurtäilt woorde
d1209-T175,jèè de mues ich ez daa ch
d1209-T176,chan ich ez nid eso guet uuskumft gää
d1209-T177,ja me isch äifach irgendwie däne grundsäz irgendwie
d1209-T178,nach dene grundsäz het me gläbt
d1209-T179,aber das me daas schpeziél chan ich ez nìd
d1209-T18,chami erinneren as er ane nünzehùndertnünedriissg a d landesusschtellig isch mit dèm
d1209-T180,biischpil nänne me isch äifach
d1209-T181,fridlich näbenand uufgwachse mues esoo säge
d1209-T182,aber das isch de waarschinlich au wichtig gsii esoo wäis au nöd d figuur vo de mariaa oder das mer uf äisidlen isch
d1209-T183,schtel ich mir voor sottig sache isch warschinlich
d1209-T184,jò das het scho bitgäng ggää da isch me zum biischpǜu uf
d1209-T185,uf äinisch im jaar isch me uf äinsidle gwalfaartet daa isch mer e schtuk d hälfti dervoo gloffen und d hälfti nachher mit der
d1209-T186,südoschtbaan gfaare
d1209-T187,oder e bitgang daa religiöösi bitgäng das hets äinglich dän scho no ggää
d1209-T188,so genanti fluurprozässioon wo men im
d1209-T189,zum gedääijen
d1209-T19,oder nünzehundertsächsedriissg wo in schwiiz ds bundesbriefarchiif isch iigweeit woorde
d1209-T190,der fèldfrüchte und der fèlder isch men über uf über land zoge mit de
d1209-T191,gäischtlichkäit und het verschìdeni schtazioone gmacht miteme gebät und de isch me wider wiiterzoge
d1209-T192,s isch waarschinlich au so de paapscht waarschinlich seer wichtig
d1209-T193,mer hend den wärend em chrieg äu e radioo zuechetaa damìt mer irgendwie im bild isch gsii aber
d1209-T194,und nacher uf bis uf mäiland turiin aben iri lascht abglade hend und nachher nach mitternacht wider
d1209-T196,chami nìd eso guet erinere
d1209-T197,oder was no gsii isch isch e fronliichnaamsprozässioon
d1209-T198,die isch de im dorfchräis gsii mit verschìdenen altäär da isch s militäär d regierig
d1209-T199,alles isch da uufgmarschiert di verschìdene veräine schüze schwinger al si mit irem faane daa verträtte gsii
d1209-T20,was hät iri mueter gmacht
d1209-T200,sind si au ime veräin gsii
d1209-T201,jaa ich bi im gselleveräin gsii
d1209-T202,was isch das
d1209-T203,das isch ch das isch öppis woner waarschinli nìd känid das isch
d1209-T204,e kolpingveräin häissts hüt hüt
d1209-T205,das isch de gründer gsii
d1209-T206,karl
d1209-T207,adolf kolping dää isch en schuemachergsel gsii in tüütschland
d1209-T208,het nacher gsee die noot vo dene junge gselle vo dene handwärker und het dèn siich um die gschaart
d1209-T209,und het e veräin ggründet und daa die kolpingveräin
d1209-T21,die isch huusfrau gsii
d1209-T210,hets öb i de schwiiz öppe sägemer hets öppe zirka zwänzg sekzioone
d1209-T211,het äigeti hüüser
d1209-T212,und het äu isch wältwiit häuptsächli im tüütsche ruum in ööschtriich in unngarn rumas mèènie poole
d1209-T213,isch dää kolpingveräin veträtten und het äinnglich jezt
d1209-T214,früener hets ghäisse gesellenveräin und wil di
d1209-T215,al die gsellen irgendwie
d1209-T216,nüme de gliich karakter hend wi damaals isch er ez esoo so e familijeveräin woorde
d1209-T217,was händ si dän gmacht i dem veräin
d1209-T218,im veräin het
d1209-T219,het gwüssi ziil ghaa de het s ziil ghaa
d1209-T22,und het müesse für die
d1209-T220,e guete bürger z sii
d1209-T221,e guete handwärker e rächte chrischt und e guete schtaatsman
d1209-T222,das sind esoo vier traagendi süüle gsii wo dèè veräin isch uufpout woorde
d1209-T223,und den bin ich au z schwiiz isch e sekzioon gsii und bi äu deet dezue choo
d1209-T224,dasch im jaar nüünzehundert dreijevierzig gsii
d1209-T225,und die hend sogaar en äigeti chrankekasse und die chrankekassen äggsischtiert jezt no
d1209-T226,die isch früener nùmme für männer offe gsii aso
d1209-T227,für jugentlichi und männer
d1209-T228,und jez ischs äifach e familijechrankekasse
d1209-T229,wie isch das äigentlich gsii vor em chrieg daa si sind ja irgendwän in tüütschland isch de hittler a d macht choo
d1209-T23,täilwiiss für die zögling womer zùnderscht unne ghaa hend
d1209-T230,hät me daas gmèrkt in schwiiz isch d isch das öppis gsii wo me drüber diskutiert hät
d1209-T231,da het me drüber diskutiert me het äu dur daas den wos um e chrieg ggangen isch e radioo aagschafft und het die hittlerreede ghöört
d1209-T232,me het äu sogaar in schwiiz dèrigi ghaa wo mer gwüsst het ass mit em hittler
d1209-T233,hittlerfrǜntlich sind wo soo genanti aapasser und die het men aso genääu gwǜsst was das wäär das isch
d1209-T234,dasch umegredt woorden under vorwor
d1209-T235,verhaaltener hand het me genääu daa gsäit da isch äine vo denen aapasser
d1209-T236,was sind dän daas für lüüt gsii
d1209-T237,jaa das
d1209-T238,aso schpeziélli iirgendwie
d1209-T239,s het gschäftslüüt drunder ghaa und het äu anderi drunder ghaa
d1209-T24,isch nämlich unden im huus isch no ne hèrbèèrg gsii
d1209-T240,so simpatisante
d1209-T241,wie hät me dän gmèèrkt das die sümpatisiert händ händ die daas gsäit oder hät me daas vermuetet
d1209-T242,daas het me waarschinli vermuetet oder öb si siich vilicht dementschprächend ggüsseret hend
d1209-T243,händ si dän
d1209-T244,angscht ghaa iigendwän bevoor de chrieg uusprochen isch das es daa chönt chrieg ggèè
d1209-T245,jjòò
d1209-T246,me het scho devoo gredt
d1209-T247,und me aber me s äifach s gfüül ghaa aso
d1209-T248,de kantoon schwiiz het ja zum redüi ghöört da het me scho ds gfǜu ghaa me siigi de wiit wägg vom gschǜz mer siged daa
