Filename,Transcript
d1259-T10,und pauline m*** oberleen do in fuul geboore
d1259-T100,mir händ sälber vatter und miir junge
d1259-T1000,und do isch dänn
d1259-T1001,häti mi ii de rekruteschuel mit handkuss wider gnoo
d1259-T1002,do isch än anderi wält usbroche
d1259-T1003,än anderi wält mer händ die nüme kännt
d1259-T1004,das isch no en äsäs schuelig losgange
d1259-T1005,offizier und und au d underoffizier
d1259-T1006,weniegr aber händ au müse aber d offizier
d1259-T1007,kompaniikomandante händ mir nüme kännt die händ gschpunne aso innerhalb vo zää tag
d1259-T1008,isch wie wänn dä öppis gschtoche gha hetti
d1259-T1009,isch da dermasse isch de
d1259-T101,händ da müse am samschtig zoobe mittaag und so
d1259-T1010,diä sind offebar i dere zit
d1259-T1011,sind die doo
d1259-T1012,gschlaucht worde
d1259-T1013,iigimpft worde das da en andere ding mus herrschä
d1259-T1014,a was händ si dänn das gmerkt das ez do plözlich en andere wind
d1259-T1015,mer sind nur es bischpiil mer sind ebä
d1259-T1016,iigrukt uf das sursee mer sind z früe dete ggsii öppe e halb
d1259-T1017,schtund drei viertel mer sind do alli do am port na gsässe
d1259-T1018,da isch do d turnhalle ggsii und de schportplaz
d1259-T1019,port a gsässe sind alli do ghokt und gwartet
d1259-T102,und zobig und so und ich waiss min vatter isch
d1259-T1020,bis do d e fäldwaibel rüeft zum aträte
d1259-T1021,mer händ do walisser
d1259-T1022,gha under öis nid und zürcher
d1259-T1023,und so lescheri kärli und do sind
d1259-T1024,zwee binand ghoket ich ha vo dem no fotene doo
d1259-T1025,zwee do gsässe wo aifacht iri müze so chli
d1259-T1026,aine hät si so izoge fascht wie di tüütsche iri polis gha händ
d1259-T1027,de ander hät si schrääg uf em chopf gha so chli jaa
d1259-T1028,so so leschäär nit und und
d1259-T1029,aine hät glaub no de chnopf offe gha und dänn sich de
d1259-T103,mit mine brüedere de ältischte
d1259-T1030,kompaniikomandant sich do duregloffe mitm
d1259-T1031,brütsch de latschu wo mer gha hend dänn als offizier nacher
d1259-T1032,en en heer en halungg
d1259-T1033,duregloffe und
d1259-T1034,hät die zwee da gschtellt und het jedem grad
d1259-T1035,drei taag scharfe bevor si aträtte sind drei taag scharfe
d1259-T1036,verurtailt will si d müze nöd rächt
d1259-T1037,agha händ und aine het de chnopf off gha ich ha da
d1259-T1039,do die foti hole wo do wo das ggsii isch und so hät
d1259-T104,do früäner hät me no vo hand gras gmait
d1259-T1040,das agfange hämmer all ggsait hämmer all enand nuno aglueget nid und so
d1259-T1041,und dänn hät er d underoffizier grüeft und hät dene doo
d1259-T1042,vortrag gha scho nid
d1259-T1043,jä säbe sind dänn am samschtig scho igrukt ned erscht am mäntig
d1259-T1044,die säbe underoffizier
d1259-T1045,det scho gschlaucht und so dene scho d galle
d1259-T1046,igimpft für für da was kommende isch nid
d1259-T1047,det besammlig ggsii mir sind dänn uf das gonteschwil cho
d1259-T1048,det simmir isch öisi kompanii d mitrör sind in gonteschwil ggsii
d1259-T1049,di sind alli vertailt ggsii s batalion isch in riinach ggsii in
d1259-T105,no epe drei vier manne goge graas
d1259-T1050,e anderi kompanii in mänzikä und eso di dörfer rundume
d1259-T1051,simmer do vertailt ggsii
d1259-T1052,primär ufgaab isch ggsii
d1259-T1053,de landessänder beremünschter
d1259-T1054,da isch ja bi beremünschter zue ggsii de landessäner beromünschter wär öisi
d1259-T1055,primäri ufgaab ggsii sowool wi mir inschtruiert ggsii sind wa mir gwüsst händ
d1259-T1056,s vertaidige gäge fallschirmabschpringer und alls
d1259-T1057,mir wäred also jeder ziit det obe
d1259-T1058,wäred mir a dä front ggsii und das händ die tütsche au überaal
d1259-T1059,praktiziert wo si überall
d1259-T106,maie zoobig dene iri
d1259-T1060,die sind in in in norweege in schwede und
d1259-T1061,wos ggsii sind händ si zerscht bombardiert und
d1259-T1062,und und denn die sänderalaage ie
d1259-T1063,in gebruuch für ire zwäk gno
d1259-T1064,das hätte mir do müse schüze nid
d1259-T1065,das isch d ufgab ggsii
d1259-T1066,ja was isch passiert mir sind dänn do i dem dem dem
d1259-T1067,gonteschwil obe simmer denn do rächt und schlächt
d1259-T1068,simmer dänn do duregange und
d1259-T1069,i de zwaite dritte wuche isch dänn d schigganiererai scho loosgange
d1259-T107,iri wise goge meie vo hand mit
d1259-T1070,i de zwaite wuche scho i de erschte wuche scho waissi no guet
d1259-T1071,hette mer a
d1259-T1072,was isch öppis ggsii
d1259-T1073,isch irgend en vortrag ggsii über öppis
d1259-T1074,am nachmittaag bim aträtte und es isch ned eso rassig
d1259-T1075,gange und dänn hät de hauptmaa ggsait do de de
d1259-T1076,isch denn hauptmaa ggsii ufs neu joor de nacher worde
d1259-T1077,hät är ggsait ja mini herrä mer händ scho ziit und dänn simmer im laufschritt simmer ä stund lang
d1259-T1078,im laufschritt mit em helm un karabiiner
d1259-T1079,gseklet uf das riinach ie det ine häts
d1259-T108,de sääge so nd alls das do bin ich auno sogar no
d1259-T1080,en vortrag gha oder e filmvorfüerig über über weerschport
d1259-T1081,und so züg hämmir im laufschritt müse
d1259-T1082,die will d sammelüebig nid klappt het do
d1259-T1083,hät er zerscht öppe föif sammelüebige gmacht
d1259-T1084,das die ziit dure isch und dänn das mer die ziit das mer glich wider
d1259-T1085,cho sind hämmer im laufschritt müse uf das riinach
d1259-T1086,überesekle do tschuldigung militärschprooch muni ez halt rede nid
d1259-T1087,und soo und dänn i de zwaite wuche isch denn
d1259-T1088,losgange do am sächsi hauptverlääse und
d1259-T1089,dänn hämmir inere turnhalle hämmer
d1259-T109,debi ggsii i de letschte joor wo i no id schuel bi
d1259-T1090,kontramänt gha dasch e nöi turnhalle ggsii det
d1259-T1091,und die hät hind obe en balkon gha und em balkon obe
d1259-T1092,sind ä hämmer öisi kapüt müse ufhänke die hämmer det obe gha
d1259-T1093,isch ja im winter ggsii natürli
d1259-T1094,und dänn an dem hauptverlääse hät är die offizier det ue gschikt go
d1259-T1095,go luege eb ez vo dene kapütt de oberscht und de underscht chnopf
d1259-T1096,fii ggsii sich das isch ggsii und und und
d1259-T1097,überall d täsche dusse und und und
d1259-T1098,die offizier händ aifacht überall emal aine gfunde
d1259-T1099,wo so und sind cho und jedä hät do es zädeli brocht
d1259-T11,was händ iri eltere gmacht
d1259-T110,bini ä nomal hani mi au mal gmäldet
d1259-T1100,de hät drei gha und de ander zwee irgendaine het
d1259-T1101,ggsait mini herrä mer üebe daa
