Filename,Transcript
d1212-T0,gschprö̀ö̀ch zwüsched de fräu
d1212-T1,hanni m*** und em tomas schèrer am
d1212-T10,wa de immer wänsch en biz gält heind gchäbe wo sind cho zaale und de s häts däru chunde ggää wa
d1212-T1000,mit de razionierig häts ja äu
d1212-T1001,es sind ja nöd nuur naarigsmittel razioniert woorde sondern mer hät äu
d1212-T1002,grundschtoff gsammlet aso so altsammlige gmacht
d1212-T1006,mh
d1212-T1007,hüt wüürd mer säge risäikhling händ si daa äu
d1212-T1009,händ si äu mitgmacht bi sonig akzioone
d1212-T101,gaar nit va dene nid va der famili nit va andere scho
d1212-T1011,na eigentlich nid he-e èmel iischi familie nid wil mini müeter ìsch ìmmer
d1212-T1014,ganz e schpaarsaami gsii wiir hei ìmmer d chleider miesse
d1212-T1015,so lang das mer hèt chènne trääge oder de ö e bläz druf gitaa
d1212-T1016,und soo ìch glöübe nid wil wil di chleider wa de wier die hättewer nid chènne
d1212-T1017,hm hit isch daas annerscht
d1212-T1019,hitte chammer schoo chleider
d1212-T1020,zämetüe wamer nümme wil und soo da sch noch güet bi iisch nit hm
d1212-T1022,aso und so altiseschtoff vo isen oder
d1212-T1024,gumi oder soo das händ si nie
d1212-T1028,wil
d1212-T1029,daazumal èmel in ischer familie heiwer ja kei keis auto gchää
d1212-T103,und ire vatter hät imer gnueg
d1212-T1031,und de hèt mer ja öü soo mìt dène hèt mer afe niggs z tüe ghaa mit gumi und
d1212-T1033,und suschter nanei
d1212-T1035,gege ändi vom chrieg häts im waliss
d1212-T1036,im französische täil vor alem häts es zimmlich grosses laager ghaa
d1212-T1037,woo internierti gsammlet woorde sind in
d1212-T104,und de heiwer halt scho en verdruss gchä ùnd de heiwer de ìm summer
d1212-T1041,händ si de händ si daas emaal gsee
d1212-T1043,oder hät mer über das gredt
d1212-T1044,na waa wääre das gsii
d1212-T1046,in
d1212-T1047,na-a ìch bin ìn der geograafii schwach
d1212-T1049,wo das ìscht ìch bin ìn der geografii schwach
d1212-T105,as sattler hät immer gnueg arbet ghaa
d1212-T1053,was händ si i irer schpèèrliche freiziit gmacht wän si maal nöd händ müse
d1212-T1054,schaffe
d1212-T1055,jaa de siwer schoo ìrgendesoo es wa ga schpaziere und
d1212-T1056,eifach zfüess gluffe wüsder daazumal
d1212-T1057,bisch de halt nid d schtraass uf gange und z und z bäänli und alpe de ìsch mer eifach gluffe
d1212-T1059,va hier bis uf d belalp vier schtunde
d1212-T106,ùnd friilich wèns de öü so ganz jungi sìnd gsii hèts de hie vilicht
d1212-T1060,und das ìscht eifach fir iisch ö zit gsii oder de ìsch mer gaa
d1212-T1061,ga heidelber sammle oder himbeer
d1212-T1062,und soo daa ìsch de d müeter ìsch de seer güet gsii für das
d1212-T1064,di ìsch de mìt iisch cho he jaa
d1212-T1065,zum klaar z löüffe hèt iisch nid vil üsgmacht
d1212-T1067,und sind si au is is theaater oder is kino
d1212-T1068,jaa kino häni eigentlich nid so gääre gchäbe aber
d1212-T107,jaa daazumal scho ich bi driijärig gsii ìch hä der vatter ja
d1212-T1070,und theaater unner em chrieg ìsch öü nid vil loos gsii gääre gitanzt häni
d1212-T1073,aber daas ìsch verbotte gsii unner em chrieg ìn de beize aso ìn de
d1212-T1074,restorants tanze aber de siwer de gliich e so en paar verboorge daa so ggange in äs sääli und daa
d1212-T1075,und gramafoo gspilt und gitanzt
d1212-T1076,mit soldaate
d1212-T1077,ja mit soldaaten oder öü mìt pirschtline va hier wa wir hei känt oder mìt soldaate öü da ìsch ja de glììch gsii aber was wil me
d1212-T1079,was für musig händ si deet abläuffe laa am gramafoon
d1212-T108,küm känt
d1212-T1081,jaa eifach die blatte wo die daa so sind gsii ìch weiss ja daa hütte hitte nimme wie die heind gheisse
d1212-T1082,wemmes na gcheert käntme sche na aber
d1212-T1083,nid grad lambaada heiwer nid chène
d1212-T1084,nei aber aber eifach soo walzer schottisch ùnd und
d1212-T1086,lieber heiwer scho tanngo und englischwalzer gchäbe die wir wil wir si in dèr zit gsii wo mer alles hèt gleert gchää
d1212-T1087,daa di di langsaame wa daa also di langsaame tänz ùnd di schnälle
d1212-T109,und der isch der so junge gschtoorbe de
d1212-T1090,und de ìsch in dèr zit gsii wa wir das
d1212-T1092,hei chènne leere
d1212-T1093,häts äu zum täil sankzioone si säged si säged es sigi verbotte gsii s tanze
d1212-T1095,sind si maal verwütscht woorde
d1212-T1096,nana he-e he-e jaa ch
d1212-T11,woo si äu jez naa läbed
d1212-T110,isch da hald öü jaa er isch de öü aber vorere chrank gsii öü
d1212-T1100,i glöübe die wa daa hätte selle cho gliich gsii
d1212-T1101,wisoo mäined sii isch es verbotte gsii
