Filename,Transcript
d1007-T0,chönd sii
d1007-T1,iri jugendziit beschriibe
d1007-T10,ggää as er het chenne goo go ne früchtechueche hets eso groossi schpiz
d1007-T1000,däre züüg überchoo das isch
d1007-T1002,das sind scho anderi gsii wo sìch daa nachegmacht hend
d1007-T1004,de hemmer òü de tokter amschtaad het òü gredt
d1007-T1005,daa han ìch tänkt het seer nät gredt
d1007-T1006,und het under anderem het er äbe verzelt er sig schtudänt gsi
d1007-T1007,vo und er isch tokter anwalt
d1007-T101,mir nämid dich ez aber dui muesch am suntig i d chrischteleer aber dui tarfsch dich nid aamälde schüsch märkid si as dui mis as dui
d1007-T1010,und isch glòübi no schtänderaat gsi
d1007-T1012,ùnd dä haig uf schtans i s koleegi
d1007-T1013,ùnd er haig miesse mit em welo gaa er haig nid tèrffen eppe mit em
d1007-T1014,mit em poschtòüto doo oder wass si dùe gha hend esone sone buss eppis
d1007-T1016,är haig immer miesse mit em welo gaa und dehaime haiged si òü miesse schpaare si haiged halt miesse mitenand
d1007-T1017,taile s broot as glängt haig
d1007-T1018,und und dehaime sig das sälbverschtäntlich gsi si haiged sich alli
d1007-T1019,miessen echli dernaa richte me haig niid unniz
d1007-T102,äbe z jung bisch und
d1007-T1020,uisggää und isch ez usere guete famili gsii
d1007-T1022,hani tänkt aso òü die hend nid usem groosse gläbt
d1007-T1025,händ si doo doozmal scho gwüsst
d1007-T1027,das schwarz gmezget wird
d1007-T1029,ja dä hets verzeut dää zanarzt het daas verzeut
d1007-T1032,jaa da hem mir doch vo dem niit gmärkt ich bi us alle wolke ghiit
d1007-T1036,das han ich doo gheert a dem für e hischtoorisch verain gredt het
d1007-T1039,ich ha jè sii ìch ha doch zeersch nid welle gaa ìch ha gsait wär chund de daa cho lose den het si mir gsait ja jungi schüeler
d1007-T104,bin ich i de fabrik gsii und mir hets halt gaar nid eso gfalle
d1007-T1043,han ich gsait jajaa de chan ìch scho rede sind das als esoo hère gsii han ìch gsait maingot
d1007-T1045,mues ìch rede vor das chansch du schoo
d1007-T1047,muesch nu tänke sigisch im thiaater
d1007-T1048,und händ sii so chli äbe die
d1007-T105,und de han ich ö̀ü miesse was han ich miesse mache als über jüngschti
d1007-T1050,die eraignis duezmal esoo vom radioo oder vo ziitige
d1007-T1051,ja ziitig hem mir ja
d1007-T1054,wais nid eb mer doo aini ghaa hend
d1007-T1055,mer het doch s gält nid gha
d1007-T1056,mìr sind mir hend mìr hend e paar jaar de
d1007-T1058,wirklich miesse schmaal dure den òü no de ziis für d wärchschtat ziise ùnd immer wider
d1007-T106,chli wischen und der träk mache und de bin ich ainisch zum tiräkter und ha gsait
d1007-T1060,eppis aaschaffe aaschaffe mit dem
d1007-T1061,mir hend de immer wider arbet ghaa und wider miesse
d1007-T1062,chòüffe holz chòüffe und scho wider s gäld uislegge und
d1007-T1063,s isch nach em chrieg soo gsii weme de nit grad zalt het het me de ubercho
d1007-T1064,de hend sis i denen alte schriiner die hend tänkt isch en aafänger de het kai gält
d1007-T1065,mìr gänds zersch i dene drum het me immer
d1007-T1067,wie druifglait das me grad het chenne zaale
d1007-T1069,daa isch me mängisch dehaime wider gsii me het aifach
d1007-T1070,die waar wome ghaa het zalt und
d1007-T1071,s isch hèrt ggange aber s isch ggange
d1007-T1072,si händ vorhär verzelt si händ die marsch
d1007-T1077,daa wo de chrieg a dem morge de ganz morge
d1007-T108,wische chenn ich vo haimen uis scho ich mècht echli en aarbet hat wo eppis bringi und ich mies eppis verdiene ich mies em
d1007-T1080,isch ais ai platten um di ander gloffe und da
d1007-T1084,d mobiilmachig
d1007-T1085,händ si dän amigs äu naachrichte gloost wo daa die
d1007-T1088,mìr hend eson e radioo ghaa afig haubs zit isch er
d1007-T1090,isch er ggange haubs zit nid en uralte
d1007-T1093,mit chopfhöörer ächt no
d1007-T1097,das het nai das isch er nid gsii me hets do scho
d1007-T1098,gheert aber äbe wie und de isch me ja hinne und voore nid nachecho
d1007-T11,die werdid ez alli uisghoben und richtig bigrabe
d1007-T110,vatter hälffe fir minderjäärigi chind z zaale ich haig das verschprochen und soo
d1007-T1101,ìch bi doo e jungi fròü gsii und und di sorg isch nur gsii jeeches jez is militäär und was wie mach ich das
d1007-T1103,wie läbed mer eze wie me het is dùe
d1007-T1105,ìch bi da al aabig daa uif das wiil uise znacht hai bi de verdunklig
d1007-T1106,isch eson e dornhag gsii bin immer a dem hag naa gloffe as me sich nid
d1007-T1108,hit ich amel nimmen eso znacht
d1007-T1109,mit so ìch ha doo no schöö iinaame ghaa gält gha
d1007-T1113,und de het do schpeeter de bek het gsait
d1007-T1115,wie ich mach es ez und dää isch alig am morged am zwai go de taigg mache
d1007-T1116,de het er gsait ich mach es ez andersch ich chumen eppen am halbizwöfi gaan ìch
d1007-T1118,de tuen ich dììch hole het e e es e motoorraad ghaa
d1007-T112,und dää het a mir esoon e fräüd gha und de het er gluegt as ich ha chenne an e maschine
d1007-T1121,töff znacht het er mììch allig
d1007-T1123,de z wiil usse gholt a de kasärne und de hai taa
d1007-T1125,dasch fir mììch e groossi erliechterig gsi znacht das hailòüffe hetmer deet mängisch echli gfurcht
d1007-T1126,aber susch das het me gmacht al taag
d1007-T1129,der der de der maischter oder de
d1007-T1130,fäldwaibel uirlòüb ghaa het isch de äär ggange uif wiil
d1007-T1131,de han ich de nid miesse bin ìch de froo gsii aber òü
d1007-T1133,wenig urlòüb ghaa er isch fäldwaibel gsii und
d1007-T1134,die hend e bekerii ghaa und dihaime wider arbet ghaa
d1007-T1135,ja mir het es sind dusse maischtens rekruute gsi
d1007-T1137,i dère kasärne nid soldaate woo
d1007-T1139,hend jungi ghaa rekrutteschüeler
d1007-T1140,und underofizier jungi jungi lüütnäntli
d1007-T1142,wo abverdienet hend sind maischtens daa gsi i i dère kasärne
d1007-T1144,wie sind den die umggange
d1007-T1146,die hend die sind ja nochher wen sii fèrtig gsi sind i aktiifdienscht cho
d1007-T1148,hemmer wider frischi ghaa jungi rekruitli
d1007-T1149,und die hend merkwirdigerwiis immer no gäld ghaa
d1007-T115,mitere zwee eltere fräue die sind für mììch wie mietere gsii
d1007-T1150,ha mängisch tänkt wie die die chueche und schoggelaade gchòüft hend jesses iiserain chent sich kai schoggelaade laischte
d1007-T1152,vo haimen echli
d1007-T1153,friener isch s no chli gsii di eltere hend noch chli schtolz gha
d1007-T1154,wen ire soon ez i d rekruiteschuel isch und
d1007-T1155,und de hends ja scho angscht gha er haig z wenig zässe hendsem eppe chli gält
d1007-T1156,chueche ggää het me het aifach rundi blääch sinds gsii
d1007-T1157,aber die hend vom chrieg nid vil mituberchoo und mir aigentlich òü nid
d1007-T1158,me het scho öppe im radioo echli glost aber
d1007-T1159,me me het de mit de ziit het me gaar nime glost me het es durenand ghaa und mängisch voorigi angscht ghaa
d1007-T116,die hend mich den nachegnoo und det han ich de chenne schaffe und han ich scheen verdienet
d1007-T1161,angscht ghaa
d1007-T1162,jaa angscht gha und tänkt jesses gits am änd doch de no chrieg und esoo
d1007-T1163,het me doch eppe chummer ghaa mängisch
d1007-T1164,angscht ghaa dän werum wäg dène naachrichte wo
d1007-T1165,jaa tänkt de chrieg bricht eppe doch no uis me
d1007-T1167,het de eben allerlai glost he
d1007-T1168,me het ja de tiitsch öppen òü ghört und de hittler ghört lärme
d1007-T1170,de hetmer wider e schtärnswuet uberchoo
d1007-T1171,chönd si siich a sone momänt erinnere wo de
d1007-T1172,ja mer hend
d1007-T1173,i i dem rozloch unne wo mi maa gschaffet het
d1007-T1177,hets òü zwee tiitschi arbaiter ghaa
d1007-T1178,die hend do miesse hai plözlech daa het me dùe scho gsait
d1007-T118,und mi vatter isch glüklich gsii und gsait pliib amel òü hani gsait ich pliibe äs jaar
d1007-T1181,s git chrieg die hends sind iizoge worde aso
d1007-T1182,die hend miesse d schwiiz verlaa sind zwee nätti schriiner gsii
d1007-T1184,seer nätti und ch ha mit mit de aint mit em aint hemmer no lang immer
d1007-T1186,kontakt ghaa de het is immer no eppe gschriben und
d1007-T1187,mir sind ainisch nach tüütschland glii nach em chrieg
d1007-T1188,s het e no e schriinermaischter vom rozloch het òü aine ghaa und het gsait ich mecht ainisch dää go psuechen isch eson e gueten aarbaiter gsii
d1007-T1189,de het mii maa gsait wemmer ainisch gaa mer hend dùe es alts òüto chenne chòüffe mer hend miesse drananne schaffe
d1007-T1191,e sone sone sone sone
d1007-T1195,aine wo soo nu e nid e toppoliino
d1007-T1197,was het me ghaa sone driitakter e sone chli chli ja aso de di eerschten òüto
d1007-T12,äär het nid miesse iiruke aber go schaffe
d1007-T120,wil alig mi mueter gsait het wemme nid es jaar innere schtel pliibt isch daas e schlächte karakter
d1007-T1200,jessesgot simmer mit dem uif das münche gfaare
d1007-T1201,uif das dachau de het er no z dacha gwont
d1007-T1202,und den
d1007-T1203,mi maa het gsait das dachau mecht ich ez emal gsee wo si da
d1007-T1204,und mir sind uif das dachau gfaare jessesgot
d1007-T1206,und de simmer amen oort hemmer zmitag ggässe die hend is vergetteret hend gsait es tuet is laid mer chened üch käs tischtuech gää
d1007-T1207,hem mir gsait das wem mir doch gaar nid mer hend nid emal passends pschtek
d1007-T1209,esooen e galbe und eson e löffel und esoo und mir gendich wasmer hend
d1007-T1211,glii nach em chrieg
d1007-T1213,die sind de arm gsii ùnd dää
d1007-T1215,dää arbaiter und si vatter isch de mitis i das konzentrazioonslager gfaare
d1007-T1217,äs isch ganz schlim gsii mir hend aso eerlich
d1007-T1219,mir sind ie die ding inechoo wo si no die liiche verbrent hend
d1007-T122,es jaar isch s wenigisch womme bliibt sigs guet oder schlächt
d1007-T1222,es het no so hööch bluet und wasser am bode ghaa
d1007-T1225,wommer inegluegt hend und gschtunke hets
d1007-T1227,und dernaa und mir de mit iisem nidwaldner schwiizer òüto
d1007-T1228,si hend is amel eppis druif
d1007-T1229,ane ghänkt zädel ich wais nüme waas ich wais
d1007-T1233,ich wais nid eppis defüür oder degäge
d1007-T1236,mit iisem schwiizer òüto dette gschtande sind
d1007-T1238,jaa
d1007-T1239,und de hemmer isch er sind si isch dä no mit iis in e
d1007-T124,guet ich bin äs jaar gsii und de bin ich halt wider in e huishaltig
d1007-T1240,in e bäärg uife und het gsait daa hends ez die liit
d1007-T1243,laiterbärg daa hends ez die liit afig echlii verscharet aber
d1007-T1245,aso ich waiss nur min maa het nur esoo echli mit em schue
d1007-T1246,echli gschooret het me scho liiche
d1007-T1247,liichetaili gsee aso schlim
d1007-T1250,mir hend do tänkt und dää vatter het iis alig verzelt die hends scho schwäär gha
d1007-T1252,und de dää robèrt wo äbe i de schwiiz e paar jaar i de schteu gsii isch
d1007-T1253,dä het gsait äär haig grad miessen
d1007-T1255,i d induschtrii chriegsmatriaal mache haig er miesse
d1007-T1258,de haig er nid miesse iiruke defir het er do miesse
d1007-T1260,aso nachher woos fèrtig gsii isch
d1007-T1261,het äär òü miesse hälffe die die liiche
d1007-T1263,uif d wäägen uifegheijen und furtfüeren
d1007-T1264,wil er e kain militäärdienscht dùe het
d1007-T1265,er het do miesse i d induschtrii go goge schaffen und nachher
d1007-T1268,de s eerscht won er gmacht haig
d1007-T1269,haig er dehaimen im gaarte sis welo iigmuiret
d1007-T127,hushalt und gärtnerii isch de gsii bin iich in gsii
d1007-T1271,a a de a der annere wand sis schwiizer welo
d1007-T1273,dasem daas niemer nääm sich i de schwiiz gchòüft het und verdienet het
d1007-T1275,het er iigmuiret ghaa miirli gmacht drumume
d1007-T1277,haig angscht ghaa er miess es susch gää im militäär
d1007-T1278,het er de scho ggaant won er
d1007-T1281,si hend scho immer gsait s git chrieg und de
d1007-T1282,sobald mir mir chemed es uifgebot uber dasmer de di die wo im ussland sind hai miend
d1007-T1286,und die hend de miesse hai die zwee
d1007-T1287,händs de nie dra tänkt z bliiben als flüchtling
d1007-T1288,ja die hend si hend gsait sie haiged allig
d1007-T129,und den na zletscht schtans i de bekerei
d1007-T1290,radioo glost aber si hend de radioo wiit a de tili obe ghaa
d1007-T1291,de grossvatter hete chenne bediene
d1007-T1292,de isch er uif e tisch uife gschtande und chlii üiftaa das si chli gwüsst hend was
d1007-T1293,was gaat susch si hend miesse angscht haa
d1007-T1295,d chind tieged si verraate
d1007-T1297,si hättid ja wärid si waiss nid is konzentrazioonslager cho
d1007-T1298,wen si fernse radio glost hend die hend ja nid terffe
d1007-T1299,s volch het ja gaar nid gwisst woraa as si sind
d1007-T13,und deen mit füüf jaare sim mir nach schtans cho
d1007-T1301,de faindsender hends nid dörffe lose ja
d1007-T1302,ja
d1007-T1306,ja das er äu mit ine uf das dachau gfaaren isch isch na ussergwönlich
d1007-T1308,jaa uf das dachau òü de aso
d1007-T1310,de chrieg isch doo fertig gsii und mer het gsee
d1007-T1311,e mer sind doo uf münchen ine gfaare maingot daa isch als am bode gsii ganzi
d1007-T1313,ganzi schtrekene als hüüfen und hüüffen und hüüffe
d1007-T1315,alles alles schut und asche ganzi schtattail
d1007-T1318,ich ha gsait zum vatter aso
d1007-T1319,aber s de aint maischter het gsait das wet ich ez gsee
d1007-T132,ich bi ha mit zwänzgi und
d1007-T1320,aber mir sind dùe haigfaare mir hend gsait
d1007-T1321,hem hem mirs guet ghaa
d1007-T1323,mir hends de guet ghaa wemmer iis òü hend miesse nach de techi schtreke
d1007-T1324,und daa òü mängisch schmaal hend miesse ässen und läbe
d1007-T1328,echli blòüi mǜuch und gschwelt härdepfu
d1007-T1329,das hemmer wenigschtens ghaa und eppen echli magere chääs
d1007-T1330,aber waas was die mitgmacht hend und ne simmer
d1007-T1331,eppe drii vier jaar schpeeter
d1007-T1332,het dää iis prichtet sellemer choo münchen aaluege de isch de de ander gfaare
d1007-T1334,die hend sich waansinnig schnel erholt ghaa
d1007-T1335,aso die hend taag und nacht gschaffet suntig und wärchtig die hend gaar e kai suntig me ghaa
d1007-T1336,das isch gschaffet woorde wäggruumt gschaffet aso
d1007-T1338,me isch us alle wolkge ghiit
d1007-T1339,aber si hend mer hend de òü schpeeter daa nach em chrieg hem mir
d1007-T134,vier monet alt bin ich gsii han ich ghüraate
d1007-T1341,en aarbaiter ghaa vo hailbron
d1007-T1342,ùnd ùnd äbe òü wider aine vo tachau
d1007-T1344,e junge die sind zwänzgi gsii beed
d1007-T1346,ùnd hend die usinnig aschträngige gmacht i d schwiiz chenne go z schaffe
d1007-T1348,und mir hend hier arbet ghaa i hülle und fülle
d1007-T1349,ùnd hendne isch aim erlòübt worde me chen tüütschi inenää
d1007-T1350,und hend gsait si mechtet gärn es jaar bliibe zur waiteren äusbildung
d1007-T1351,und sind beed füüf jaar gsii und beed hend prüelet und pääget und am liebschte nid welle hai
d1007-T1353,die hend nachher die sind nachher i d maischterschuel und beed hend d maischterprüffig gmacht
d1007-T1355,und beed hend ez e chliini schriinerii
d1007-T1358,nid vil greesser als mir aine het zwee söön
d1007-T136,aber do hemmer isi chind bis a s jingschté
d1007-T1361,und beed sind schriiner ùnd de isch ez òü scho wider pangsioniert
d1007-T1363,de chunt al jaar de chunt al jaar ainisch uf schtans de isch hier im schwiizerischen alpeklup
d1007-T1365,und er chunt al jaar und tuet is al jaar psueche
d1007-T1366,hät äär den die chriegsziit no als jugentlichen erläbt
d1007-T1367,jajaa die hend hailbron isch doch
d1007-T1368,bodenäbe gsii i ainer nacht ja
d1007-T1371,si vatter het e mechaanischi wärkschtat ghaa
d1007-T1372,und si sind alli im luftschuz gsii aber vil liit umchoo
d1007-T1373,er het no e brieder ghaa und e schweschter
d1007-T1374,und sii vatter het kolossaal glitte under em chrieg
d1007-T1376,är isch nu ainisch daagsii het iis ainisch psuecht
d1007-T1377,ùnd si schweschter òü und der brieder òü won er bi iis gschaffet het
d1007-T1378,hemmer änge kontakt die hend is allig eso verzelt hend schwääri jaar ghaa
d1007-T1381,ùnd dachäu nattierli
d1007-T1382,die sind muisaarm gsii denne het me ja alli gschäfter plünderet alles dene het men aifach d schuld ggää und di
d1007-T1384,und die ainti der ainti daa wo der isch ez òü inzwische
d1007-T1386,òü uber sächzgi wo bi iis gschaffet het
d1007-T1387,isch gsundhaitlich nimen esoo guet dra
d1007-T1388,ùnd het si schriinerii uifggää het e kaini chind
d1007-T1389,ùnd de het nachher mängisch verzeut
d1007-T1390,wie siini eutere
d1007-T1391,äben òü hend miesse schmaal duren und äär as
d1007-T1393,junge purscht er ich glòüb er het miesse iiruke het miesse i chrieg
d1007-T1395,glòüb er het miesse oder isch wacht poschte gsii daa im konzentrazioonslager
d1007-T1399,die hend is alig scho verzeut mer het de wider das züüg wider echli vergässe aber die hend scho schwääri ziite ghaa
d1007-T14,gueti handwärker warum niid und die sind beed us de lèèr gsii
d1007-T140,sind versoorgt gsii und das hani alig no öppe zu mir gnoo
d1007-T1403,die hend den nacher gsait ou wie scheen die hend do hier inne glèèrt schiifaare
d1007-T1404,und glèèrt echli bärgschtiige der aint isch no ine chlätterkurss
d1007-T1406,de hemmer no im zimmer ghaa im alte huis
d1007-T1408,de hani e schträngi zit ghaa de hemmer no zwei zwee zimmer ghaa
d1007-T141,i d feeri und soo ich bi do gad z schtans plibe
d1007-T1410,aber nur zum zmorge zum ässe nid
d1007-T1413,ììch ha mii vatter zu iis gnoo dee het doo gchränklet
d1007-T1414,das isch wäret em chrieg gsii
d1007-T1415,das isch nach em chrieg gsii ùnd im maa si mueter
d1007-T1417,hemmer òü zu iis gno de hend baidi bi iis chenne schtärbe
d1007-T1418,gsii und de iisi chind
d1007-T1419,und die zwee hère hend no bi iis chenne zimmer haa
d1007-T142,und min maa han ich e gleert kenne daa im bi de schriinerii z roz het er sibeze jaar gschaffet
d1007-T1420,mer hend doo das alt huisli echli uisbuije haizig inetaa
d1007-T1422,sind sibe öfeli dinne gsii mer hend e zentraalhaizig inetaa
d1007-T1424,und s isch schträng gsi aber ich bi ja doo jung gsii
d1007-T1425,und daa isch schpeeter het mers abproche
