Filename,Transcript
d1209-T0,gut
d1209-T1,also
d1209-T10,damals noch sparklasse also gemeinder schweiz also das geldinstitut
d1209-T100,ein grauss dann sapperländern die sich hinter den studenten heldenhaft verschenkten und liber freundschaft weckten
d1209-T101,das ist dann die antwort gewesen vom danj
d1209-T102,auf grund von dem
d1209-T103,vom ersten
d1209-T104,panfleht wo die studenten aufgehängt haben
d1209-T106,wenn man den auf der einen seite der vorsteher von einem so eine landwirtschaftsbetrieb in militärdienst aufgeboten hat und die frau
d1209-T107,aber ich blein kann mich noch ganz gut erinnern wie der umzug vom alten archive in das neuen archive
d1209-T108,ist durchgeführt worden
d1209-T11,und im oberen stock hat es gefängniszellen gehabt
d1209-T110,und dort ist eine grosse gemeindewisch-küche gewesen wo man früher sind die wo im dorf eine keine eigene wasch-küche gehabt haben sie haben in der gemeindewisch-küche können gan gan wasch ihre wisch erleidigen
d1209-T111,instruiert worden will ich sagen und aufgeklärt worden und hat das einfach alles mitgemacht
d1209-T112,also wie sind sie instruiert worden in der schule oder
d1209-T113,schule hat man natürlich geschichte ist natürlich ein hauptfangen eines von der ben grösseren fächer gewesen und das hat man da
d1209-T114,einfach vom ort her wo dann zu schweiz sind noch alte herrenhäusern und patrizierhäuser von reding vonatlingen und
d1209-T115,die sind alle von weber das sind alles
d1209-T116,derige gewesen wo früher in der kriegszüügen mitgemacht haben und
d1209-T117,man sagt ja ihre
d1209-T118,ihre patrizierhäuser von dem finanziert haben
d1209-T119,also ist man eigentlich auch stolz gewesen so innerschweizer zu sie
d1209-T12,wo kurz betrunken sind eingeliefert worden
d1209-T120,innerschweizer ist stolz gewesen ich habe mir das zum beispiel sehr
d1209-T121,sehr gefühlt wo ich auf bern gekommen bin wo ich zuerst mal habe müssen an die schriften abgeben
d1209-T122,und keine und zu schweiz hat man müssen es gemeindehaus das ist eine richt eine schönen saal gewesen und
d1209-T123,eine grossbezüger
d1209-T124,der bauer hat natürlich auch schwarz gehandelt das hat man wahrscheinlich im geheimen gewusst und ist irgendwie
d1209-T125,ist es es ansprechsbar gebei gewesen da ist man ein
d1209-T126,in einer
d1209-T127,wie muss ich jetzt das sagen das haus wo das polizeigebäude untergebracht ist hat so schön geheissen
d1209-T128,so grosse plakate mit einem finger und dann hat es geheissen
d1209-T129,bin bern bern also gemeindenbürger
d1209-T13,oder während dem krieg militär
d1209-T130,kantonsbürger
d1209-T131,und dann hat er denen bauern gesagt wo zu einem die milch in die heute gebracht haben hat er gesagt es passiert dann etwas mit mir
d1209-T132,bürger anderen anderer kantonen und ich bin der einer von denen gewesen
d1209-T133,habe dann müssen eben in das
d1209-T134,dort wo das zeigt hat habe ich gedacht das ist dann auch noch erniedrigend
d1209-T135,dass man das andere kantonen noch speziell muss
d1209-T136,erwähnen
d1209-T137,oder wie man das berner muss gan stimmen ist doch so anonim gewesen man ist in ein schulhaus gan stimmen
d1209-T138,landamann
d1209-T139,portre sind aufgehängt gewesen oder die waffen sind präsentiert worden und ist ein richtiges ein lassen
d1209-T14,wo sehr kleine
d1209-T140,lokalgan historisches gebei gewesen und da muss man da in ein so ein anoniemes schulhaus
d1209-T141,ist dann zu ihrer zeit auch noch so der
d1209-T142,graben
d1209-T144,katholischkonservativ liberal reformiert katholisch ist das noch noch spürbar gewesen
d1209-T145,eigentlich nicht
d1209-T146,ich weiss noch man haben in unserer klasse
d1209-T147,haben wir einen einzigen reformierten schüler gehabt und der ist absolut nicht
d1209-T148,hat da keine nachteil erlitten und
d1209-T149,politisch klar sind da in ist in einem kanton schweiz sind die liberaler gewesen die so genannten freisinnigen hat man dort alles liberale
d1209-T15,die verfehlungen gemacht haben die hat man bei uns in dem einfangen inhaftiert
d1209-T150,eingestuft und katholischkonservative ist eine abspaltung gewesen christlichesozial
d1209-T151,und die sp das ist einfach eine ganz eine verschwindenen kleinen kreis gewesen ist wohl da gewesen aber hat eigentlich nicht dass man
d1209-T152,man hat die die toleriert wie jeder andere bürger das ist nicht diskriminierung gewesen
d1209-T153,religiös oder politisch
d1209-T155,sind die bis zu dreihundert sind vor die sennerei gekommen und haben denen der eingang verwehrt
d1209-T156,sind nachher auch verurteilt worden
d1209-T157,sehr jaja die wir sind auch dementsprechende pragt worden
d1209-T158,wie sind sie haben sich am
d1209-T159,jeden tag frühmesse gehabt oder so oder was
d1209-T16,also ist ihr vater von dort her eigentlich eine ein angesehene person gewesen wahrscheinlich ein
d1209-T160,wir haben eine schülermesse gehabt
d1209-T161,alle tage eine schülermesse
d1209-T162,und nachher ist man einfach erst
d1209-T163,eine stunde später in die schule
d1209-T164,und am kollege ist das natürlich auch gewesen ist jeden morgen eine eine messe gewesen und ist dann ganz
d1209-T165,tag unter einfluss von der religiositort gewesen das ist das sind professoren gewesen wo
