Filename,Transcript
d1300-T10,ich bin in winterthur geboren
d1300-T1001,was sie dann dort genau
d1300-T1005,was ist ihnen dann dort vermittelt worden
d1300-T1006,es ist
d1300-T1007,und ja also man solltet es
d1300-T1008,spricht nämung für sich selber
d1300-T1009,die alle bereich
d1300-T101,er ist auch in der bibliothekkommission gewesen
d1300-T1010,kultur
d1300-T1011,bildenden kunst musik
d1300-T1012,aus der sicht
d1300-T1013,des dritten reiches oder so
d1300-T1014,oder die
d1300-T1016,solidarität im volk
d1300-T1017,die überwindung der grenzen
d1300-T1018,der der schranken
d1300-T1019,und so weiter
d1300-T102,da sind dann allweg anon und dann hat sehr ein gesellige
d1300-T1020,die ganze partei propaganda
d1300-T1021,alle die ganze schön wissenschaftlich mit
d1300-T1022,professoren wo das auseinander und das sind sie
d1300-T1023,palaver gewesen natürlich
d1300-T1024,warum haben sie sich dann
d1300-T1025,dem dem unterzogen
d1300-T1026,ich habe dem mich nicht unterzogen ich habe klein gesehen dass das
d1300-T1027,wo wo sie aushin will und habe dann gesagt ja
d1300-T1029,jetzt will ich klein mehr wissen und
d1300-T103,anderen gehabt und von dem haben wir können
d1300-T1030,dann haben sie mich offenbar
d1300-T1031,als eine willigen
d1300-T1032,beurteilt und haben wir dann mehr
d1300-T1033,verzählt und gemacht und
d1300-T1034,beeinflussen wollen und ich habe natürlich fleissig gelost
d1300-T1036,so doppeltes spiel
d1300-T1037,ja ist ein doppel spiel gewesen
d1300-T1038,wo ohne wobei ich keines
d1300-T1039,wenn es daran gedacht habe ich gäbe dann am polizeioffizier und sei im nachrichten dienst tätig
d1300-T104,als kinder wir sind vier
d1300-T1040,an das habe ich nicht gedacht sondern ich habe es für mich
d1300-T1041,das wollen sehen
d1300-T1042,was wenn die mit mir machen
d1300-T1043,wie weit ist dann das gegangen
d1300-T1044,das ist so weit gegangen dass ich auch zu
d1300-T1045,privatissima eingeladen gewesen bin
d1300-T1046,aussprach oder ein nachtessen
d1300-T1047,oder empfang durch ein bürgermeister auf dem land
d1300-T1048,einfach einen
d1300-T1049,sie haben also abgetastet
d1300-T105,kinder gewesen zwei schwestern wo eltern sind
d1300-T1050,und haben offenbar dann bescheid ja da kann man brauchen
d1300-T1052,und nachher wo sie dann wieder zurück sind noch zürich
d1300-T1053,haben sie da irgendwelche auftrag bekommen
d1300-T1054,nein
d1300-T1055,ich vermute ich weiss es aber nicht
d1300-T1056,tatsache dass ich dann gewählt worden bin als polizeioffizier
d1300-T1057,da haben sie dann nein
d1300-T1058,da kann man jetzt nichts mehr machen
d1300-T1059,das wenn wir dann wenn wir da sind setzen wir da unter druck
d1300-T106,und noch einen brueder
d1300-T1060,da haben wir einen schon im apparat darinnen
d1300-T1062,sie sind ja
d1300-T1063,wo sie zurück gekommen sind auf ist das das muss im fünfaddreissig gewesen sein
d1300-T1065,haben sie dort noch weitere versuche gemacht
d1300-T1066,da ist auch stelle gewesen
d1300-T1067,ob sie etwas gemacht haben oder nicht weiss ich nicht ich habe dann nume aus
d1300-T1068,kuasi das ist auch supposition
d1300-T1069,durch die leute wo eben dass
d1300-T107,haben wir können profitieren
d1300-T1070,in der schweiz vorbereitet haben fünfte kolonnen
d1300-T1071,die haben natürlich
d1300-T1072,gelugt wer ist das und was dann selbe
d1300-T1073,und nachher habe ich ausgerechnet die aufgabe übergekommen bei der polizei
d1300-T1075,was macht man mit der fünfte kolonnen
d1300-T1076,aber auf auf sie ist man nachher wo sie wieder auf zürich zurück gekommen sind man man ist von der
d1300-T1078,nicht auch auf sie zu gekommen
d1300-T108,und haben uns allweg lustig gemacht wenn
d1300-T1080,natürlich
d1300-T1081,unter kontrollen vielleicht gestanden ich aber das ist auch supposition kann ich nicht belegen
d1300-T1082,die ein nest haben ist ja dort in der schweiz schon sehr gut organisiert
d1300-T1085,gar nicht die die haben sich nie
d1300-T1086,irgendwie auch mich gemeldet und ich habe auch keinen kontakt aufgenommen
d1300-T1088,aber ich vermute
d1300-T1089,ich habe nicht einen beweise mit ausnahme von etwas
d1300-T109,die so altmodische
d1300-T1090,das bei denen wo wir dann
d1300-T1091,so kartathek schachtlein gehabt haben mit roten und gellen und
d1300-T1092,blaue tafelein
d1300-T1093,ja nach dem
d1300-T1094,so verhaften und so
d1300-T1095,dann dort hin und so das hat man alles müssen machen
d1300-T1096,habe ich auch mal bei einem
d1300-T1097,dann meinen namen gesehen
d1300-T1098,und dann hat zumennen
d1300-T1099,also einfach ist dort gestanden
d1300-T11,im juli neunzehnhundertvierzehn
d1300-T110,parolen aushingehen haben
d1300-T1100,und dann hat
d1300-T1101,mich aber nie kontaktiert
d1300-T1102,aber ich offenbar hat er
d1300-T1103,einfach mich müssen beobachten ich weiss es nicht
d1300-T1104,aber das ist eben jetzt im zweiundvierzig gewesen nicht
d1300-T1105,haben sie dann
d1300-T1106,eiweise weitere gefunden zu ihrer person
d1300-T1107,ausser das das ist der einzige mein
d1300-T1108,mein namen habe ich nur deren karten aber es ist einer von der geführlichsten gewesen
d1300-T111,und wir gefunden ja ihr kommen ja nicht mehr daraus
d1300-T1110,der ist vielleicht selber eben hat vielleicht
d1300-T1111,einen anderen geschickt und ich habe es nicht gemerkt das ist durch alles möglich
d1300-T1112,also schon im fünfaddreissig
d1300-T1113,haben sie dort realisiert
d1300-T1114,dass die deutschen offenbar auf expansion aus sind
d1300-T1115,ja ja ja ja ja das ist aus dem
d1300-T1116,programm eigentlich wenn man das hat können lesen
d1300-T1117,ist das sichtbar gewesen
d1300-T1119,sind also zurück in die schweiz gekommen
d1300-T1121,und das studium haben sie abgeschlossen
d1300-T1123,vielleicht vorher noch
d1300-T1124,wir haben ja wohl kurz von den juden geredet gehabt
d1300-T1125,ja
d1300-T1126,ist ihnen übrigens im fünfädreissig in berlin etwas aufgefallen
d1300-T1128,in selb dem zeitpunkt nicht nein nein
d1300-T113,ihre mutter
d1300-T1130,ja aber ihr vater hat ja dort hat ja dort schö dann wandel
d1300-T1132,dass man irgend von
d1300-T1133,bo grom oder unfreundlichkeit auf der strasse gar nichts
d1300-T1134,sie haben aber
d1300-T1135,offensichtlich ja miterlebt dass jüdische professoren schon entlassen worden
d1300-T1137,es hat noch
d1300-T1138,das ist der grund gewesen dass ich mein
d1300-T1139,berliner semester
d1300-T114,ist eine tochter von ennen
d1300-T1140,sehr wenig an der uni habe können
d1300-T1141,genüsse will dort die guten professoren wegen denen ich
d1300-T1142,gewesen bin
d1300-T1143,da hat es am schwarzen bret auch
d1300-T1144,kleines zettel professor
d1300-T1145,w liest nicht
d1300-T1146,und einen anderen ist hat nicht einmal mehr dürfen
d1300-T1147,seine vorlesung wo einem verzeichnisse ich habe das verzeichnis noch
d1300-T1149,dort ist er noch aufgeführt worden für die vorlesung was ich zu dem wer in sehr gern gegangen
d1300-T115,bauernbub gewesen
d1300-T1150,das ist nicht einmal einen neuer tag gewesen dass er
d1300-T1151,einfach verschwunden
d1300-T1152,dadige sachen sind natürlich
d1300-T1153,offensichtlich gewesen
d1300-T1154,aber
d1300-T1155,konkret irgend ein ereignisse von
d1300-T1156,anständigen benehmen
d1300-T1157,oder so und
d1300-T1158,mit einer ausnahme
d1300-T1159,aber das ist
d1300-T116,und die ganze vorfahren
d1300-T1160,das ist nicht antijüdisch gewesen der professer sombart
d1300-T1161,dann hat noch gelesen
d1300-T1162,schon n alten mann gewesen
d1300-T1163,und ist damals
d1300-T1164,einen feuernden kopf
d1300-T1165,in der wirtschaftskunde gewesen
d1300-T1166,ich weiss nicht ob ihnen den namen schon begegnet ist
d1300-T1167,und dann
d1300-T1168,hat
d1300-T1169,völlig frei geredet
d1300-T117,mutterlicher seits
d1300-T1170,absolut und auch kein blatt vors maul genommen
d1300-T1171,sondern auch gegen die fehlentwicklungen bin
d1300-T1172,den nazi völlig klar gesagt
d1300-T1173,dass da so könne man es nicht machen
d1300-T1174,und dann wo er auch wohl so
d1300-T1175,auch vorlesung
d1300-T1176,grosse vielleicht etwa hundert hörern gehabt
d1300-T1177,kommen
d1300-T1178,vier
d1300-T1179,in uniform ihnen
d1300-T118,da sind auf dem land aussen
d1300-T1180,von der esa oder einfach so etwas braunes
d1300-T1181,heil hitler
d1300-T1182,und dann hat er gelugt
d1300-T1183,ist mir bleiben da die szenen
d1300-T1184,und hat einfach gewartet
d1300-T1185,und dann sind die einfach lange also da gestanden ist lecherlich
d1300-T1186,so im vorne hin lecherlich gewesen
d1300-T1187,willen überhaupt keine reaktion beim hörer geben hat
d1300-T1188,nicht etwa irgendeiner auch heil hitler
d1300-T1189,und dann sind sie vornedaran herhin
d1300-T119,aufgewachsen aufm burghof bin
d1300-T1190,gerade so wie sie mir gegenüber ist mm sombar gegenüber
d1300-T1191,zu zu sitzen gekommen das die vier
d1300-T1192,und haben dann
d1300-T1193,der arm wieder abhin genommen und
d1300-T1194,und dann ist er weiter gefahren ohne irgendetwas zu machen
d1300-T1195,und dann hat er etwas gesagt und dann nachher haben die drei geschwätzt
d1300-T1197,und dann hat er aufhört reden
d1300-T1198,und das publikum ist völlig rauung gewesen
d1300-T1199,und das was die drei geschwätzt haben hat er
d1300-T12,also noch gerade von ihrem ersten weltkrieg
d1300-T120,wo ich als kleine buben auch haben dürfen
d1300-T1200,hat die haben absolut keine positive reaktion können erzielen
d1300-T1202,und
d1300-T1203,dann hat er
d1300-T1204,die schwätzen lassen irgend so ein ich weiss nicht mehr was die geschwätzt haben
d1300-T1205,und das sein
d1300-T1206,die herrn kommilitonen fertig
d1300-T1208,dann haben die selber das gefühl gehabt ja das ist da sind wir am letzten ort
d1300-T1209,und sie wieder heil hitler und aushin gelaufen
d1300-T121,in die ferien gehen und runkel ausgetan
d1300-T1210,das ist so nen konkrete begegnung gewesen an der uni
d1300-T1212,aber ann ungeführliche
d1300-T1213,will will sie so einfach auch theater gewesen ist nicht
d1300-T1215,ich habe dann
d1300-T1216,müssen in die offiziersschule dann nachher noch dem semester
d1300-T1218,und habe mich darum noch klein wollen
d1300-T1219,im rheiten noch bisslein
d1300-T122,dass ich also dort dann auch ganz andere
d1300-T1220,verbessern
d1300-T1221,und bin im beermann gewesen
d1300-T1222,das ist im tiergarten
d1300-T1223,der beste reitstall gewesen
d1300-T1224,und habe darum müssen  steufel habe
d1300-T1225,und bin ich beim na schumacher habe ich gesehen hat also auch
d1300-T1226,steufel dusse
d1300-T1227,und habe ich dann ja da die die ich weiss nicht ob die gehen ja
d1300-T1228,probieren sie
d1300-T1229,aber der herr ist beim reitersturm
d1300-T123,ausgangswelt
d1300-T1230,und dann bin ich ins dielen was kommen ob ich soll sagen ja oder nein
d1300-T1232,und dann bin ich feige gewesen und ja gesagt ja selbstverständlich
d1300-T1233,und da habe ich die für fünfzehn mark übergekommen
d1300-T1234,das ist meine konzession gewesen wo ich mich heute noch klein schämen
d1300-T1236,aber das ist ist eine storie
