Filename,Transcript
d1121-TLI_0,also heute ist der dreiundzwanzigste juni zweitausend wir sind in thun beim doktor alfred s*** machen ein intervja für archimob und ich bin der thomas goll herr s*** können sie uns sagen wenn sie geboren sind und wo
d1121-TLI_1,also geboren achten januar fünfundzwanzig in bern
d1121-TLI_10,genaue bis bis in das zweite lebensjahr zurück
d1121-TLI_100,und eben es ist mein hat dann eben auch das gefühl gehabt und das muss man also sagen mich hat das gefühl gehabt es ist auch
d1121-TLI_1000,wo in persönlich
d1121-TLI_1001,ein klein kontakt habe gehabt noch
d1121-TLI_1002,das heisst hauptsächlich nach dem krieg
d1121-TLI_1003,da ist mit dem kobelt
d1121-TLI_1004,am bundesrat dem sie sie
d1121-TLI_1005,pflegetochter ist bei uns in der klasse gewesen
d1121-TLI_1006,und interessant ist gewesen
d1121-TLI_1007,dass wir alle sie hat
d1121-TLI_1008,einen anderen namen gehabt
d1121-TLI_1009,und ist aber in der familie aufgewachsen
d1121-TLI_101,unerhört sauberes land
d1121-TLI_1010,und
d1121-TLI_1011,wir haben erst
d1121-TLI_1012,nach etwa man halben jahr oder nach einem jahr
d1121-TLI_1013,  bin ins ist gewesen gemerkt wer ihr vater ist
d1121-TLI_1014,also ihrer pflegevater sie hat keine eltern mehr gehabt
d1121-TLI_1015,und das ist auch interessant dass man eigentlich das nicht
d1121-TLI_1016,gewusst hat von dem
d1121-TLI_1017,ich mag mich nume noch besinnen dass man eine eine klassenabend haben gehabt
d1121-TLI_1018,so ende zweiundvierzig
d1121-TLI_1019,und nachher ist plötzlich
d1121-TLI_102,das ist sprichwörtlich gewesen die die zeug seien wieder büchtlich gefahren nehmen
d1121-TLI_1020,an der tür der kobelt aufgetreten
d1121-TLI_1021,und hat wollen kurz gekommen lugen wie was sie tochter macht
d1121-TLI_1022,da an dem dann hat man getanzt und so weiter nicht
d1121-TLI_1023,und und ist unter sich gewesen und dann ist das noch
d1121-TLI_1024,ein klein eine sache gewesen nicht
d1121-TLI_1025,wie wie wie das so junge leute
d1121-TLI_1026,erst siebzehn
d1121-TLI_1027,für sich einen abend machen
d1121-TLI_1028,und dann ist und dann ist mir nume im
d1121-TLI_1029,im sinn so in einem halbdunkeler gang steht
d1121-TLI_103,und so weiter es ist schon so man hat nirgends auch betler gesehen man hat niener irgendwie mit kriminellen
d1121-TLI_1030,dann dann grosser mann
d1121-TLI_1031,eine das ist ja der kobelt habe in nume noch so gedacht
d1121-TLI_1032,und und nachher habe ich da gerade
d1121-TLI_1033,hat man dann gerade gemerkt von das ist natürlich
d1121-TLI_1034,der vater von einer
d1121-TLI_1035,später hat man dann etwa haben wir da noch etwa kontakt gehabt
d1121-TLI_1036,sie eingeladen gewesen aber
d1121-TLI_1037,während dem krieg habe ich also mit dem kobelt nie
d1121-TLI_1039,ben
d1121-TLI_104,sich von der kriminellen sich müssen hüten es ist alles einfach
d1121-TLI_1040,dann ist ja dann kommt ja dann rütleinraport
d1121-TLI_1043,am rand habe ich mitübergekommen das
d1121-TLI_1044,ich weiss noch gut
d1121-TLI_1045,wir sind ein jahr oder zwei
d1121-TLI_1046,vorher haben wir eine rüttleinfahrt
d1121-TLI_1047,mit der schule gemacht
d1121-TLI_1048,und nachher habe ich weiss ich noch das ich habe
d1121-TLI_1049,aha ja dort sind sie
d1121-TLI_105,bestens geordnet gewesen nicht
d1121-TLI_1050,jetzt sind sie auch dort auf dem
d1121-TLI_1051,auf dem feld wo wir sie gewesen
d1121-TLI_1052,und habe das zur kenntnissen genommen
d1121-TLI_1053,aber es hat mich nicht sehr beeindruckt
d1121-TLI_1054,ja obwohl sie ja eigentlich einen
d1121-TLI_1055,der general sehr verehrt haben
d1121-TLI_1056,ah ja sicher aber
d1121-TLI_1057,das ist einfach ein aktion
d1121-TLI_1058,unter vielen gewesen für meine
d1121-TLI_1059,also so könnte man sagen historischen
d1121-TLI_106,die die der positiv effekt von einem negative regime nicht
d1121-TLI_1060,perspektiven ist das wichtiger geworden
d1121-TLI_1061,als wir als man damals das
d1121-TLI_1062,nicht das ist das ist ja dann bald für meine
d1121-TLI_1063,dann noch nicht so klar gewesen
d1121-TLI_1064,es ist wahrscheinlich allgemein
d1121-TLI_1065,auch klein deutlicher geworden
d1121-TLI_1066,erst mit der zeit
d1121-TLI_1067,nicht also ich meine die ganze reduen
d1121-TLI_1068,sache ist ja
d1121-TLI_1069,erst mit der zeit
d1121-TLI_107,und also ist dann die stimmung igendwann umgeschlagen
d1121-TLI_1070,klar
d1121-TLI_1071,aushingeschafft worden
d1121-TLI_1072,in einer breiten
d1121-TLI_1073,im im breiten publikum
d1121-TLI_1074,vorher hat man das nicht so zur kenntnissen genommen
d1121-TLI_1075,das heisst moll einundvierzig
d1121-TLI_1076,einundvierzig bin ich
d1121-TLI_1077,habe ich ferien gemacht zu zweise mehr
d1121-TLI_1078,und da bin ich allein mit
d1121-TLI_1079,in ein so ein ferienheim gegangen mit
d1121-TLI_108,von der schweizer die haltung gegenüber dem mussolini und dem hitler
d1121-TLI_1080,mit mit dem velo aufhingefahren und
d1121-TLI_1081,das weiss ich dass ich überall habe gesehen
d1121-TLI_1082,dass sie haben
d1121-TLI_1083,schoberlich und
d1121-TLI_1084,scheuerlein haben haben gefühlt mit mit
d1121-TLI_1085,vorrat
d1121-TLI_1086,und so weiter
d1121-TLI_1087,und da hat man zu kenntnissen genommen
d1121-TLI_1088,ja das ist jetzt offenbar wie
d1121-TLI_1089,die
d1121-TLI_109,also von dem sozusagen dass man sie belächelt hat
d1121-TLI_1090,die truppe mehr verlagert
d1121-TLI_1091,in das in das innern
d1121-TLI_1092,vom land
d1121-TLI_1093,und dass zu
d1121-TLI_1094,das haben sie auch der der flugplatz angefangen bauen
d1121-TLI_1095,dann ich glaub
d1121-TLI_1096,das ist einundvierzig gewesen
d1121-TLI_1097,wo sie flugplatz haben angefangen bauen
d1121-TLI_1098,zu zweise mehr
d1121-TLI_1099,und das hat man also dort
d1121-TLI_11,und irgendetes pragendes aus der zeit wo sie noch wissen
d1121-TLI_110,in in angst respekt
d1121-TLI_1100,zur kenntnissen genommen
d1121-TLI_1101,aber die rüttleinrapport
d1121-TLI_1102,eigentlich nicht so
d1121-TLI_1103,und dann das reduit
d1121-TLI_1104,damals ist das reduit ein thema gewesen
d1121-TLI_1105,ja
d1121-TLI_1106,schwer zu sagen
d1121-TLI_1107,also wie hat sicher davon geredet
d1121-TLI_1108,mich hat gewusst dass dass das die leute dort
d1121-TLI_1109,das jetzt die truppe
d1121-TLI_111,wo sich abzeichnet hat dass sich das dass zum krieg kommt
d1121-TLI_1110,mehr an sich
d1121-TLI_1111,in das inneren zurückzieht und und
d1121-TLI_1112,von dort aus verteidigung gemacht
d1121-TLI_1113,aber mich hat nicht
d1121-TLI_1114,jedenfalls ich habe nicht
d1121-TLI_1115,mitübergekommen
d1121-TLI_1116,die problematik das man da jetzt könnte
d1121-TLI_1117,die eben
d1121-TLI_1118,dem feind ausgeliefert
d1121-TLI_1119,zu sie
d1121-TLI_112,haben sie das  gefühl es habe so in der zweiten hälfte von den dreissigerjahren irgendwie einen stimmungsumschwung gegeben in der schweiz
d1121-TLI_1120,wobei natürlich schon zu sagen ist
d1121-TLI_1121,einer
d1121-TLI_1122,im in ihnen ernstfall
d1121-TLI_1123,hätten wir
d1121-TLI_1124,wir haben also gerechnet wir würden
d1121-TLI_1125,ohnehin eine grossen teil vom land
d1121-TLI_1126,besetzt übergekommen dass das mit dem haben wir gerechnet
d1121-TLI_1127,das weiss ich gut schon
d1121-TLI_1128,polen aber vor allem nachher frankreich
d1121-TLI_1129,hat zeigt
d1121-TLI_1130,denen panzerkolonnen
d1121-TLI_1131,können wir nichts entsprechende entgegensetzen
d1121-TLI_1132,und
d1121-TLI_1133,ich ich ich weiss noch ich habe ein klein eine eltern
d1121-TLI_1134,freund gehabt
d1121-TLI_1135,ja da ist
d1121-TLI_1136,also zweiundvierzig oder was
d1121-TLI_1137,ist dann in die aress
d1121-TLI_1138,und dann habe ich habe in einest
d1121-TLI_1139,dann ist bei der panzertruppe gewesen
d1121-TLI_114,also die angst
d1121-TLI_1140,und dann habe ich einest
d1121-TLI_1141,gefragt wie das so stünde mit denen
d1121-TLI_1142,truppe wo es das etwa
d1121-TLI_1143,ein möglichkeiten siegen und wie
d1121-TLI_1144,und so weiter hat er gesagt
d1121-TLI_1145,ja ist nicht so weit her wir kennen noch auch einander
d1121-TLI_1146,und dann ist an der berühmt witz gewesen vom
d1121-TLI_1147,von der
d1121-TLI_1148,der mussolini habe
d1121-TLI_1149,das ist zwar noch vorher gewesen
d1121-TLI_1150,das ist glaube noch vor dem abessinienkrieg gewesen oder vor
d1121-TLI_1151,so der mussolini habe der
d1121-TLI_1152,minger gefragt ob er im nicht können
d1121-TLI_1153,ein klein aushelfen mit panzer
d1121-TLI_1154,nachher habe der minger gesagt ja gerne
d1121-TLI_1155,wo sie gerade auch beid
d1121-TLI_1156,das ist so wir haben gewusst also wir haben
d1121-TLI_1157,wenn ich und nichts und darum
d1121-TLI_1158,hat man natürlich auch
d1121-TLI_1159,wahrscheinlich zum vorneherei
d1121-TLI_116,abessinienkrieg hat man schon gefunden dass sie nun wirklich also
d1121-TLI_1160,damit gerechnet
d1121-TLI_1161,dass das mittelland
d1121-TLI_1162,könnten besetzt werden
d1121-TLI_1163,das ist nicht so eine
d1121-TLI_1164,etwas unerhört es gewesen
d1121-TLI_1165,wie man es heute sich vorstellt
d1121-TLI_1166,sondern mich hat zwar gewusst
d1121-TLI_1167,das ist eine fürchterliche sache
d1121-TLI_1168,aber wir müssen grundsätzlich damit rechnen
d1121-TLI_1169,und die stimmung vom
d1121-TLI_117,schon klein stark und ich mag mich besinnen auch
d1121-TLI_1170,vom widerstand
d1121-TLI_1171,die ist mir in erinnerung
d1121-TLI_1172,an etwas
d1121-TLI_1173,ich habe ich bin
d1121-TLI_118,einzelne bilder
d1121-TLI_119,von ich glaube ist einmal eine film gewesen eine filmstreifen amen orten
d1121-TLI_12,ja in welcher richtung
d1121-TLI_120,wo man hat die die abessinier gesehen wie die kämpfen
d1121-TLI_121,und und und mit mit speeren und und so weiter gegen panzerfahrzeug
d1121-TLI_122,das hat einem wahnsinnig eindruck gemacht
d1121-TLI_123,und dann ist nachher zu erst mal schon klein der gedanke gekommen
d1121-TLI_124,von einem zukünftigen krieg mit luftangriffen und gas
d1121-TLI_125,das hat das ist also eine gedanken gewesen wo umhin ist gewesen
d1121-TLI_126,mich hat auch bilder gesehen etwa so es ist jetzt
d1121-TLI_127,so einen futuristischen film gewesen irgendwo einest ich weiss nicht mehr
d1121-TLI_128,wäre dann gemacht hat aber dann hat man jedenfalls noch ist man noch ein bild in erinnerung
d1121-TLI_129,von einer mutter wo einen kinderwagen stosst sie hat eine maske und das kind hat auch eine maske nehmen
d1121-TLI_13,ihr familienleben ja sozial
d1121-TLI_130,und das sind so schreckens bilder gewesen wo man schon hat daran gedacht
d1121-TLI_131,und nachher ist man in erinnerung bilder vom spanienkrieg
d1121-TLI_132,da hat man also luftangriffen filmen von luftangriffen gesehen
d1121-TLI_133,das ist wahrscheinlich die legion kondor gewesen zum teil wo das hat angegriffen nicht und
d1121-TLI_134,und da habe ich noch so ein bild vor man wie ihnen
d1121-TLI_135,wie ne auch bitz von einem dachstock in die luft flugt von einer bomben
d1121-TLI_136,das hat einem schon eindruck gemacht so ein so ein bitz dachstock fortflügt
d1121-TLI_137,das hat man also noch nicht daran gedacht das ganze häuserzellen einfach
d1121-TLI_138,in schutt gelegt werden
d1121-TLI_139,und dann ist ja dann ist ja dann später dann spilvium kommen über über
d1121-TLI_14,interessant ist gewesen die ganze entwicklung von der vom ersten wohnort wo man sie gewesen in der ersten wohnung
d1121-TLI_140,allgegasar in toledo
d1121-TLI_141,wo wo dort verteidigt und nachher in die luft gesprengt worden ist
d1121-TLI_142,das ist aber dann später nachgestellt worden offenbar
d1121-TLI_143,aber eben dann spanienkrieg der hat einem sehr eindruck gemacht
d1121-TLI_144,und der der abessinienkrieg
d1121-TLI_145,und nachher ist man dann auch aufgefallen wein
d1121-TLI_146,wie sehr ich habe auch guten freund gehabt dem sein vater ist
d1121-TLI_147,arbeiter im im kohlen departement von von der vom kopp gewesen
d1121-TLI_148,ganz ein einfachen mann aber auch geschieden
d1121-TLI_149,und ich weiss noch gut wie der hat mit ernstem gesicht gesagt
d1121-TLI_15,das ist in der lorenen gewesen das ist ein arbeiter quartier gewesen
d1121-TLI_150,ja das kommt nicht gut mit dem hitler
d1121-TLI_151,und mich hat das gefühl gehabt
d1121-TLI_152,von der seite aus ist schon sehr e entschlossene abwehr
d1121-TLI_153,gerade von der von seite von den arbeiter aus
d1121-TLI_154,schon sehr e entschlossene abwehr gewesen aber ich glaube rückblickend muss ich sagen
d1121-TLI_155,ist das bei weitem nicht also wie etwa gerne dargestellt wird das eben die
d1121-TLI_156,die sozialistischen kreise quasi
d1121-TLI_157,die einzigen konsequenten ablehner sie gewesen
d1121-TLI_158,also ich in meinen kreisen wo ich habe
d1121-TLI_159,erlebt von sagen wir jetzt einmal so die von fünfunddreissig an ungefähr
d1121-TLI_16,eine sehr ein einfache wohnung man haben also noch kein badezimmer gehabt
d1121-TLI_160,sechsunddreissig nachher an die die olympiaden
d1121-TLI_161,in berlin
d1121-TLI_162,in denen kreise habe ich nie irgendetwer erlebt
d1121-TLI_163,wo nume andeutungsweise sympathien hat gehabt für das naziregime
d1121-TLI_164,und wie ist gewesen mit deren oben lumpen haben sie da auch noch erinnerungen
d1121-TLI_165,wenn sie das ansprechen
d1121-TLI_166,ein mann mich besinnen ja mein hat vom tschessen auens geredet wo vom vom schwarzen liefern
d1121-TLI_168,und hat noch gestaunt dass der hitler der begrüsst nicht
d1121-TLI_169,ich glaube er hat einen begrüsst irgendwie oder jedenfalls
d1121-TLI_17,man hat sich in der küche gewaschen das an das mag ich mich noch besinnen
d1121-TLI_170,hat er müssen gute meiner zum bösen spiel machen
d1121-TLI_174,wie weit dass man die erinnerung feucht
d1121-TLI_175,aber ich habe den eindruck dass man dann schon hat gewusst
d1121-TLI_176,der hitler ist einer wo gegen farbige
d1121-TLI_177,völlig ablehnenden ist nicht das hat man gewusst
d1121-TLI_178,was der ist
d1121-TLI_179,dann auf der anderen seite ich mag mich weni besinnen
d1121-TLI_18,bin dreijährig gewesen wo man dorrt fort sind und
d1121-TLI_180,an an das judenproblem
d1121-TLI_181,ja jetzt rund um die olympiaden
d1121-TLI_183,von den nazis ja eigentlich also von deutschland ist das ihnen auch in erinnerung
d1121-TLI_185,mich hat also gesagt gehabt die die machen auch rum und da mit
d1121-TLI_186,dem mit dem sportereignisse
d1121-TLI_187,und und mein mein vater hat man das dann auch vermittelt
d1121-TLI_188,der hat gesagt gescher ist
d1121-TLI_189,also dann die einfach jetzt der sport
d1121-TLI_19,nachher sind wir in eine bessere wohnung gekommen ein paar hundert meter davon ehen weg
d1121-TLI_190,heute würde man sagen instrumentalisieren nicht
d1121-TLI_191,sie tunen einsetzen für ihre propagandazwecken
d1121-TLI_192,und das hat man also dann schon hat man das wahrgenommen
d1121-TLI_196,ja und mein vater kommen
d1121-TLI_197,bis heute bin ich völlig desinteressiert an jedem sport
d1121-TLI_198,ich habe zwar jetzt eine schwiegersohn zu kanada wo sportlehrer ist
d1121-TLI_199,und eine und er und ein grosstochter wo
d1121-TLI_20,der hat man dann ein bad gehabt aber also nen gasbadofen noch keine zentralheizung
d1121-TLI_200,in den mantenbaik-weltmeisterschaften ist gewesen kürzlich
d1121-TLI_201,aber
d1121-TLI_202,ich habe gar nichts gegen sein aber
d1121-TLI_204,sie erinnert sich in dem fall sicher auch nicht an das an das spiel auch dann
d1121-TLI_205,der fussball-europameisterschaft glaube ist das gewesen wo die schweiz doch gewonnen hat
d1121-TLI_206,gegen grossdeutschland
d1121-TLI_207,einundvierzig ist das gewesen
d1121-TLI_209,es muss noch vor dem krieg gewesen sein
d1121-TLI_21,und einfach ein holzofen holz und kohlenofen wo vom gang aus zwei zimmer hat beheitzt
d1121-TLI_211,das wäre eben das ist glaube in bern gewesen
d1121-TLI_214,das mag ich mich besinnen dass man das das ist das hat man mit genugtuung zur kenntnissen genommen
d1121-TLI_215,dass man das gewonnen hat
d1121-TLI_216,das weiss ich noch und das habe ich wegen dem hat mir das
d1121-TLI_217,ist man das ihnen aber also das spiel selber habe ich sicher nicht verfolgt
d1121-TLI_218,wie wie so in den dreissigerjahren
d1121-TLI_219,mögen sie sich auch noch so klein an die sozial stimmung
d1121-TLI_22,und im dritten zimmer ist dann ein kleines öfelein gewesen
d1121-TLI_220,erinnern also offenbar hat jetzt ihr vater immer eine arbeit gehabt
d1121-TLI_222,er hat er hat arbeit gehabt er ist vom
d1121-TLI_223,lehrling bis zum pensionierten direktor
d1121-TLI_224,ist er hat er die ganze laufbahn gemacht in der gleichen firma
d1121-TLI_225,und er hat immer arbeit gehabt es ist nie die frage gewesen
d1121-TLI_226,dass er dass er die stelle irgendwie gefährden wäre
d1121-TLI_227,aber ich mag mich besinnen dass man in der
d1121-TLI_228,dreissigerjahren immer wieder von krise von arbeitslosigkeit von
d1121-TLI_229,von auch lohnabbau hat geredet
d1121-TLI_23,das ist dann eigentlich noch recht verbreitet gewesen die art und weise wie man da geheizt hat
d1121-TLI_230,das ist man noch eindrücklich gewesen
d1121-TLI_231,dass die die leute plötzlich weniger lohn übergekommen
d1121-TLI_232,teilen orten und
d1121-TLI_233,auf der anderen seite habe ich doch dann auch gesehen
d1121-TLI_234,also eben meine freund da meine schulfreund wo wo
d1121-TLI_235,der vater ist kohlenarbeiter gewesen
d1121-TLI_236,der hat es immerhin fertiggebracht
d1121-TLI_237,ein einfamilienhaus zu beziehen
d1121-TLI_238,in der im in der gartenstadt
d1121-TLI_239,im liebenfeld das ist in der nähe gewesen wo wir eine dreizimmerwohnung haben gehabt
d1121-TLI_24,und sie haben gesagt nach köniz sind sie gezogen nachher
d1121-TLI_240,und er hat es einfamilienhaus bezogen im jahr
d1121-TLI_241,ungefähr vierunddreissig so dort umeinander
d1121-TLI_242,und das weiss ich noch gut da hat er mir gesagt
d1121-TLI_243,dann dann der freund hans hat mir gesagt
d1121-TLI_244,das haus habe zweiundzwanzigtausend franken gekostet
d1121-TLI_245,ein haus mit etwa vier vier oder fünf zimmer das wesen drei kinder gewesen in der familie
d1121-TLI_246,und es hat mich dann noch beeindruckt dass er
d1121-TLI_247,wo sicher finanzielle schlecht gestellt ist gewesen
d1121-TLI_248,er hat kein vermögen gehabt nichts aber
d1121-TLI_249,sie haben subventionen übergekommen offenbar
d1121-TLI_25,ja
d1121-TLI_250,vielleicht auch vom kopp her
d1121-TLI_251,die haben ja sind ja sozial sehr gut
d1121-TLI_252,gewesen mit ihren leute
d1121-TLI_253,und dann hat das also fertiggebracht das haus zu beziehen und
d1121-TLI_254,das haus steht heute noch jetzt schön ausgebaut
d1121-TLI_255,das ist glaube nicht mehr in ihrem besitz aber
d1121-TLI_256,aber es ist also doch eindrücklich gewesen dass dann eben dann
d1121-TLI_257,dann arbeiter das haus hat
d1121-TLI_258,und damit habe ich irgendwie
d1121-TLI_259,vielleicht zum teil ein klein eine falsches bild übergekommen
d1121-TLI_26,ja ist das auch sozusagen einen weiteren schritt gewesen in dem sozialen aufgestiegen
d1121-TLI_260,dass eben vielleicht ein das bild übergekommen
d1121-TLI_261,es gibt ja gar nicht so grossen unterschieden
d1121-TLI_263,einfachen arbeiter immerhin im
d1121-TLI_264,einfamilienhaus lebt
d1121-TLI_265,ja zumittes in der krise sozusagen
d1121-TLI_267,das wäre vielleicht noch interessant
d1121-TLI_268,verôô verôô und kompanie
d1121-TLI_270,die das ist das sie zwei brüder gewesen
d1121-TLI_271,wo die firma haben gehabt
d1121-TLI_272,der eine hat auch gehabt
d1121-TLI_273,und der andere hat die handelsagentur gehabt
d1121-TLI_274,und die beiden sein
d1121-TLI_275,in eine achgeben zusammengeschlossen gewesen
d1121-TLI_276,und die handelsagentur dort ist mein vater gewesen
d1121-TLI_277,dann ist dort prokurist gewesen und und später direktor vom betrieb geworden
d1121-TLI_278,und die handelsagentur hat hauptsächlich import gemacht
d1121-TLI_279,von anfangen reis zucker
d1121-TLI_280,und noch verschiedenen anderen sachen aus übersehen
d1121-TLI_281,hauptsächlich südamerika und nordamerika auch
d1121-TLI_282,haben sie importiert
d1121-TLI_283,und das ist dann auch für einen krieg nachher recht wichtig worden
d1121-TLI_284,er hat ziemlich rasch ist er dort
d1121-TLI_285,mit dem kriegsernährungsamt
