Filename,Transcript
d1075-T0,ja herr s*** sie sind neunzehnhundertfünfundzwanzig auf die welt gekommen und da in basel aufgewachsen
d1075-T1,was für erinnerungen haben sie an ihre kindheit
d1075-T10,hat es eine gewisse anderige geben
d1075-T100,wo es auch sicher heute noch eine gewisse bedeutung hat aber
d1075-T1000,weil er von
d1075-T1002,italienischen kapitalisten sage ich denen jetzt
d1075-T1003,wo ihr geld in die schweiz verschoben haben
d1075-T1004,hat man billige lieren bekommen
d1075-T1006,also mein vater hat nicht eine scheck bekommen
d1075-T1007,für dann gegenbetrage wo er doch in basel in den schweizer franken gezahlt hat sondern einfach einen schreiben
d1075-T1008,er habe eine anrecht auf so und so viel liieren
d1075-T1009,wo wir nachher haben können drei wochen ferien
d1075-T101,zu einer gewissen zeit wo die einstellungsmenge
d1075-T1010,gestalten an der adria das ist zum beispiel eine konkretes beispiel
d1075-T1011,einzelbeispiel wie wahrscheinlich das hunderte ja tausende
d1075-T1013,von italiener praktiziert haben
d1075-T1014,die schweizer banken haben sie einfach auf die art gelöst das probleme
d1075-T1015,sie haben dann kein geld müssen verschieben sondern
d1075-T1017,schweizer haben da ihr es gegenwart gezahlt nicht
d1075-T1019,und sie sind ihre lieren losgeworden daheim nicht
d1075-T102,die so ein mobilmachung können stört das
d1075-T1022,wie haben sie während dem krieg die flüchtlingspolitik von der schweiz empfunden
d1075-T1023,da bin ich auch überzeugt gewesen und zwar
d1075-T1024,wegen den teilweise doch sehr minimer rationen
d1075-T1026,wo wir junge leute
d1075-T1027,speziell auch im einsatz
d1075-T1028,nachher in der unteroffizierschule
d1075-T1029,nicht vorige rationen gehabt
d1075-T103,nicht liniert gewesen ist
d1075-T1030,wenn man es nicht noch so hätten können aufbessern aber doch
d1075-T1031,fleisch auch brot
d1075-T1032,das brot ist ja auch von
d1075-T1034,kleinbauern praktisch nie backen worden
d1075-T1035,folglich haben sie ihre brotmärklein auch braucht
d1075-T1037,also brotmärklein haben wir nie bekommen nicht
d1075-T1038,wir haben wie gesagt die milch rahm
d1075-T1039,auch eier sind ja rationiert gewesen
d1075-T104,ist das sehr oft eben musgebraucht worden in dem man beispielsweise
d1075-T1040,die märklein haben wir bekommen weil sie das selber gehabt haben nicht
d1075-T1041,aber und durch das hat man wirklich das gefühl gehabt das boot ist voll
d1075-T1043,das ist eine generelle auffassung gewesen
d1075-T1044,was haben sie dann davon gehalten dass so viele flüchtlingen an der grenze
d1075-T1046,immer noch umstritten wie viel flüchtlingen zurück gewiesen worden sind
d1075-T1047,haben sie persönliche moment noch in erinnerung also auch erlebt
d1075-T1049,wir haben
d1075-T105,das hat man also im ersten moment bewacht
d1075-T1051,das nicht erlebt ich weiss es nur von meinem vater
d1075-T1052,wo ja da in der langen arlen da hinten wo da die grenzen bildet
d1075-T1053,zwischen der schweiz und riechen und basel nicht
d1075-T1054,da sind ja enorm viel flüchtlinge
d1075-T1055,enorm also nacht für nacht sind flüchtlinge nicht nur jüdische
d1075-T1057,sondern auch fahnenflüchtige
d1075-T1058,sind in die schweiz einen kommen nicht
d1075-T1059,ich habe selber habe ich
d1075-T106,wo ich angestellt worden bin bei der sand bin ich durch eine damen angestellt worden
d1075-T1060,ein bekannter wo auch jüdischen flüchtlinge geholfen schulkameraden
d1075-T1061,geholfen hat da über die grenze zu kommen und die schweizer haben sie innengelassen
d1075-T1063,obwohl es also die grenze ziemlich stark bewacht gewesen ist da
d1075-T1064,nachdem man den stacheldroht
d1075-T1065,haben hat können unterwandern nicht
d1075-T1066,ist man in der schweiz gewesen und ist nicht zurück geschickt worden also basel speziell hat enorm viel flüchtige aufgenommen nicht
d1075-T1067,darum
d1075-T1068,das sind natürlich doch ein bartion gewesen also ich kann jetzt nur von basel reden und
d1075-T1069,aber auch von von der ostschweiz vom st galler rheintal wo ich eine tante gehabt haben nicht
d1075-T107,wo nicht naturwissenschaftler gewesen ist
d1075-T1072,wo ich eppetdie auch noch in die ferien gegangen bin
d1075-T1073,dort haben sie das gleichen auch gehabt
d1075-T1074,sehr viel dann dort haben sie vor allem dann jüdische flüchtlinge gehabt nicht wo
d1075-T1077,aus österreich wien gekommen sind nicht
d1075-T1078,jetzt noch ein klein zu einem anderen thema zum bild vom damalige alltag hat
d1075-T108,nachher hat man eine personalabteilung gehabt mit zweihundert leute
d1075-T1080,auch immer eine klein ein starker aufkommender schausport gehört
d1075-T1081,hat auch unter anderem zur intergration von der volksgemeinschaft gehört
d1075-T1082,im fussball ist das dann auch gerade zu einer politischer manifestation gekommen
d1075-T1083,mögen sie sich als junger mann noch an
d1075-T1084,das schweiz-grossdeutschland-länderspiel erinnern
d1075-T1085,ja da mag ich mich erinnern ja
d1075-T1086,sehr viele leute in unserem bekanntenkreis haben gesagt das ist gut
d1075-T1087,das deutschland aushingefault ist da ist vielleicht ein andere einstellung
d1075-T1089,in basel als in zürich weil wir so direkten kontakt gehabt haben
d1075-T109,wo leute angestellt hat also man kann sagen von einer
d1075-T1091,also speziell die ältere leute wo dann das gesehen haben den wandel
d1075-T1092,früher ist man mit freude gan zuvier essen auf grenzach aber plötzlich
d1075-T1093,man hat das nicht mehr wollen über sich ergehen lassen nicht
d1075-T1094,das gehauen doch nicht
d1075-T1095,eine sehr eine grosse aversion gegen das deutschtum
d1075-T1096,hat existiert und existiert
d1075-T1097,ich kann jetzt nur von basel reden auch jetzt noch
d1075-T1098,nicht nur in meiner generation sondern auch jüngere
d1075-T1099,komischer weise wo mit deutschen grenzgänger zu tun haben nicht
d1075-T11,da ist man plötzlich sich bewusst geworden jetzt
d1075-T110,für die persönliche hygienen oder so nicht hat man bracht dann kontakt ist da gewesen
d1075-T1101,speziell natürlich auch mit aussen wo bisslein ein eigenartiges
d1075-T1102,mögen sie sich dann noch persönliche an das
d1075-T1104,aber dort hat man natürlich
d1075-T1105,vielleicht durch die armee durch die eigene armee hat man sich sehr stark gefühlt
d1075-T1106,wobei die sachen armee ist ja eine dreck wert gewesen wir schon von der bewaffnung her nicht
d1075-T1108,gegenüber denen panzer nicht wo polen überrollt hat nicht
d1075-T1109,hat man eigentlich solle sich bewusst sie
d1075-T111,person auf zweihundert leute erweitert nicht
d1075-T1110,das uns das gleichen könnte in kürzester frist passieren nicht
d1075-T1111,man hat sie vielleicht können später dann am reduit ein bisslein aufgehalten nicht
d1075-T1112,aber auch die ganze fallschirm
d1075-T1113,das hat uns zu denken geben nicht
d1075-T1114,das halt eine gotthardfestung nicht man das ist
d1075-T1115,was einmal gewesen ist nicht auch sachen zeit schon nicht
d1075-T1116,sind plötzlich ganz andere mittel eingesetzt worden von den deutschen
d1075-T1117,als in den herkömmlichen armeen nicht
d1075-T1118,man ist nicht mehr zu marschieren kommen nicht heh sondern man hat eben
d1075-T112,telefonischen kontakt gehabt nicht
d1075-T1121,fallschirmjäger abgesetzt nicht
d1075-T1123,und hat panzer eingesetzt nicht und dann da hätten wir keine waffen genugenden waffen gehabt das zu bekämpfen
d1075-T1126,bis wann haben sie dann einen sieg von deutschland für möglich oder sicher gehalten
d1075-T113,und das ist also eine schlechte zeit gewesen und das hat sich jetzt natürlich ausgewirkt
d1075-T1132,kriegsbegin mit russland
d1075-T1133,eine eben speziell durch unserer lehrer geräuber
d1075-T1134,wo gesagt hat an russland ist noch jede nation zugrunde gegangen nicht
d1075-T1136,wobei das auch eine extrapolation gewesen ist nicht
d1075-T1137,weil die russischen kämpfer sind ja wahnsinnige kämpfer gewesen
d1075-T1138,ich meine da hat man sachen gehört eben speziell auch von
d1075-T1139,von kollegen wo in russland gewesen sind
d1075-T114,aber da hat es also keine heimgehen geben wirklich nicht
d1075-T1140,und nachher chemie studiert haben in der schweiz nicht anschliessen
d1075-T1141,die haben ja vor der angst vor dem russischen kämpfer vom einzelkämpfer
d1075-T1142,wo sie einfach auf einen baum aufen abunden haben dort oben
d1075-T1143,das ist du jetzt die deutschen bekämpfen mit denen mittel wo wir dir mitgaben nicht
d1075-T1144,aber die haben ganz enormen einsatz geleistet die russen
d1075-T1145,und ich glaube in dem moment hat man schon gesagt
d1075-T1146,ich glaube das ist jetzt der grösste fehler gewesen
d1075-T1147,das gelingt nicht das experiment
d1075-T1148,speziell wenn man dann in der zeitungen so
d1075-T1149,ich habe ja da eben so fotos zusammentragen
d1075-T115,dass man viel zu viel personal gehabt hat in sämtliche betreiben ob das bank ob das gekommen gewesen ist zu basel nicht
d1075-T1151,wie die dort hat ja nur das pferd noch eine gute rolle gespielt
d1075-T1154,die ganze motorisierung hat eben dort nicht mehr gelangt nicht wegen dem dreck
d1075-T1155,was haben sie bei der landung von den alliierten in europa empfunden
d1075-T1156,ja also ich meine man hat dort schon angenommen dass die amerikaner
d1075-T1157,natürlich genügend zeit jetzt gehabt haben sich aufzurüsten
d1075-T1158,und das das experiment
d1075-T1159,drotz dünkirchen also meine das habe ich auch noch erlebt nicht
d1075-T116,haben sie denn in ihren bekanntschaften arbeitslose
d1075-T1160,wo die engländer ganz
d1075-T1161,und enorme verlust gehabt haben nicht das ist ja das erste landungsexperiment gewesen nicht
d1075-T1162,dass der amerikaner eben mit seinen unheimlichen mittel
d1075-T1164,dort schon ohne dass ich amerika könnt habe
d1075-T1165,heute trau ich den amerikaner eben alles zu nachdem man eine gewissen einblick gehabt hat nicht bei zweieinhalb jahre
d1075-T1166,bin ich fest denen gewesen
d1075-T1167,und habe mindestens noch anderthalb jahre nachher in meinem beruf in amerika verlebt nicht
d1075-T1168,bringen sie es fertig nicht sie müssen auch nicht lange
d1075-T117,ich bin relativ als jugendlichen schon verwöhnt gewesen in dem ich
d1075-T1170,wie bei uns in der schweiz
d1075-T1171,sondern wenn einmal etwas bestimmt ist wird es durchhingezogen nicht
d1075-T1176,ende vom krieg haben sie
d1075-T1177,die uo absolviert ich glaube in dübendorf
d1075-T1178,in dübendorf jawohl
d1075-T1179,wie haben sie
d1075-T1181,der achten mai neunzehnhundertfünfundvierzig verbracht
d1075-T1182,das ist eine grosse enttäuschung gewesen für unser ausbildungspersonal
d1075-T1184,mag mich noch gut erinnern man haben
d1075-T1185,zum kriegsende haben wir eine nacht essen gehabt
d1075-T1186,auf der waldmannsburg oben
d1075-T1188,und das ist ein eher eine trauerstimmung gewesen
d1075-T1189,als eine freudestimmung will
d1075-T119,in das ausland wie es heute tätigt wird
d1075-T1190,das unserer instruktoren
d1075-T1191,haben gemerkt jetzt kommt eine neue er zeitabschnitt für sie
d1075-T1192,ich während dem krieg haben sie
d1075-T1193,es ist ja praktisch niemand
d1075-T1194,jetzt geht es uns auf ein art an kragen
d1075-T1196,und ich mag mich sehr gut erinnern an selt
d1075-T1197,wo an sich auch freudenfest hat sollen sie jetzt ist der krieg umhin
d1075-T1198,ist eine traur asse gewesen
d1075-T12,fote der lebenskampf auch vorher ist man einfach in brimarschule gegangen wir haben vier jahre primarschule gehabt seiner zeit
d1075-T1200,weil einfach das berufsmilitär ist sich bewusst worden
d1075-T1201,jetzt ist eine eine zeitperioden umhin
d1075-T1203,so können wir es auch in zukunft nicht mehr dreiben
d1075-T1204,und das hat ja sofort dann auch reformen nachher geben nicht
d1075-T1205,ganz gewaltige reformen nicht
d1075-T1206,wo man teilweise wieder hat meinen zurück buchstabieren mit dem freien ausgang
d1075-T1207,wo wo eine zeit lang jeder soldaten gehabt hat nicht
d1075-T1208,das hat man wieder meinen abschaffen weil man die leute einfach nicht mehr zusammengebrocht hat
d1075-T1209,wenn es einmal wirklich daraufan gekommen ist also darauf gekommen ist nicht
d1075-T121,haben wir eigentlich keine arbeitslosen leute kant
d1075-T1210,tag und nacht nicht
d1075-T1211,wie hat sich dann eben konkret
d1075-T1212,dort bin ich bereit es in der ich habe eine spezialunteroffiziersschule gemacht
d1075-T1213,wo direkt in die offiziersschule geführt hat also ich habe den unteroffiziere habe ich nicht abverdient den korporal sondern
d1075-T1214,das ist gelaufen als spezialunteroffiziersschule
d1075-T1216,man hat dort hat man noch ich dankte das in dem jahre fünfundvierzig dann krieg wirklich so rasch dann zu ende geht nicht
d1075-T1217,da und man hat dringend offiziere braucht nicht
d1075-T1219,darum nach der unteroffiziersschule bin ich bereit es
d1075-T122,haben sie märklein bekommen von ihren verwandten irgendwo aus der schweiz
d1075-T1220,direkt in die offiziersschule gekommen
d1075-T1221,und das kriegsende ist offiziersschule gewesen nicht
d1075-T1222,das ist also so ein sonderregelung gewesen
d1075-T1223,zum die nötigen offiziere noch können zu rekrutieren
d1075-T1224,ja und wie hat sich dort der alltag
d1075-T1225,dann oder respektiven das kriegsende auf auf ihren alltag ausgewirkt
d1075-T1226,da ist ist sofort einen
d1075-T1229,hat man gemerkt jetzt tun die berufsoffiziere wir haben ja nur mit berufsoffiziere zu tun nicht in denen schulen
d1075-T123,wohl auch im einem männerchor mitgemacht wo sie noch andere
d1075-T1230,das sind ja e keine leute wo abverdienen irgend ein grad sondern das sind instruktionsoffiziere
d1075-T1232,und instruktionsoffiziersanwärter nicht also auf den beruflichen basis
d1075-T1233,die haben dann ihre einstellung
d1075-T1234,ein bisslein müssen anderen schon
d1075-T1236,so dass die verbleibenden wochen
d1075-T1237,von der offiziersschule sind dann gemässiger gewesen
d1075-T1239,nicht mehr so viel kampfban was man vorher
