Filename,Transcript
d1142-T0,also das ist der dreiundzwanzigste juni zweitausend
d1142-T1,wir sind in ittigen bei bern
d1142-T10,und können sie die familienverhältnisse schildern
d1142-T1001,am morgen haben wir können gehen in thun auf das schloss
d1142-T1002,dann gan putzen he gäng so klein gan abstauben dort
d1142-T1003,und sind nachher und verpflegen haben wir auch können
d1142-T1005,aber wenn man das nicht hätte können und der polizist jetzt nicht gewesen wäre wären wir drei tage in der
d1142-T1007,zelle innen gewesen wo oben die verbrecher sind gewesen
d1142-T1009,drei tage nach dem dienst und da habe ich müssen sagen jetzt ist also
d1142-T1011,darum habe ich es geschrieben dort
d1142-T1012,das ist das ein klein ein auslöser gewesen
d1142-T1014,das ist doch nicht in der ordnung wegen erstens einmal habe ich nichts gemacht gehabt
d1142-T1016,ich bin wahrscheinlich bin ich dann nume
d1142-T1017,zum kanti aushin und der postordonanz
d1142-T1019,wo wir gehabt haben ist zehn meter weiter enen gewohnt und der hat
d1142-T1021,hat er allweg gesagt lug noch ein brief oder so he
d1142-T1022,nachher bin ich überhin und und das ist der grund gewesen
d1142-T1023,und weil die anderen haben drei tage scharfer arrest gesagt haben sie dann ist ich könne dann
d1142-T1026,auch so machen und zu spät kommen
d1142-T1030,aus der kasernen aushin oder wie
d1142-T1031,nein nein aus dem aus dem aus dem aus einem turnhalle
d1142-T1035,dann sind wir glaube so viele dass ich noch weiss in riggisberg gewesen
d1142-T1037,in einem ganz ein altes schulhaus
d1142-T1038,und dort sind wir inhingepfercht gewesen
d1142-T1039,etwa siebzig oder achtzig mann stellt euch vor
d1142-T104,mit denen kindern die sind dann die die sind auf italien
d1142-T1041,was ist denn das dort für eine zumutung gewesen
d1142-T1043,und die offiziere geschniegelt u geschniegelt alles können in ausgang
d1142-T1044,der soldat am zehn darinnen
d1142-T1045,die sonne hat noch geschinen wo wo wo wo man bald noch
d1142-T1046,das sind einfach so
d1142-T1047,ein beispiel wo ich habe gedacht wegen dem habe ich eigentlich geschrieben
d1142-T1050,wie ist es dann sonst mit der militärischen disziplin gewesen also sie haben ja offenbar nicht einmal wollen stramm stehen und das gehört sich doch einfach
d1142-T1051,moll das hat man schon gemacht aber das theater exerzieren gäng und das umseckelen das drehen und machen und
d1142-T1052,und das immer wieder immer wieder im
d1142-T1053,es ist nichts geredet worden miteinandere wir haben nie irgendwie
d1142-T1054,man hat auch nie vom vom von was passiert mit dem krieg
d1142-T1055,wie man wahrscheinlich in einsatz müsse man hat gäng das gefühl sei schikane gewesen
d1142-T1059,zeug umsecklen da und ich ich ich weiss nicht was
d1142-T1061,item
d1142-T1062,ist ist ja nichts nichts schlimmes gewesen einfach
d1142-T1065,man hat einfach den soldaten als nichts angelugt
d1142-T1066,man hat gemacht mit ihm was man hat wollen
d1142-T1067,ich bin nicht einmal
d1142-T1068,militarist gewesen im gegenenteil ich wäre doch noch in kampf auch
d1142-T107,in die ferien die haben für vier wochen in die ferien können
d1142-T1070,aber plötzlich hat alles eigentlich ein klein gesagt
d1142-T1072,und das keiben zeug in das füdloch blasen
d1142-T1073,wenn es losgeht secklen ab so ist au bald geredet
d1142-T1076,will einfach gäng schikanen sind gewesen
d1142-T1077,und das hat natürlich viel ausgemacht die unterkünfte he
d1142-T1079,und und die toile stellt euch vor wie unmenschlich ein loch
d1142-T1082,ein balken darüber dort und dann daraufgehockt und dort
d1142-T1084,sind sie nicht der einzige gewesen wo sich an dem gestört hat
d1142-T1085,momoll aber zu letzt haben sie haben sie gesagt ja das vergeht geht dann auch vorbei
d1142-T1087,und ist auch vorbeigegangen
d1142-T1088,wie viel diensttage haben sie gemacht
d1142-T1091,etwa nicht ganz sechshundert
d1142-T1092,vielleicht fünfhundertfünfzig oder so
d1142-T1094,sie sind ja erfolgreicher sportler gewesen können sie das noch klein verzählen
d1142-T1097,wegen was
d1142-T11,der vater ist lokomotivführer gewesen
d1142-T1100,man hat einfach alles gemacht ein klein man hat ja auch etwas sport handball getrieben dort
d1142-T1103,man hat das gemacht aber meistens an einem sonntag he
d1142-T1105,für die wochen ist einfach eben anderes zeug gemacht worden
d1142-T1107,ja
d1142-T1108,und nachher was auch noch gewesen auch noch klein und haben sie mir auch gestört
d1142-T1110,am sonntag am morgen anstatt dass man hat irgendwie etwas können machen oder ein teil haben auch in die kirche wollen
d1142-T1112,dann hat man inspektion gehabt
d1142-T1114,auslegeordnung das zeug im kanti dort müssen die nadeln zählen drei nadeln ist das wichtigste gewesen
d1142-T1116,bis er bis man da einem einem wo pfarrer studiert hat
d1142-T1118,dann theologe gesagt das einfach das recht in die kirche
d1142-T1122,und der hat da gelugt und nachher haben wir in die kirche können
d1142-T1123,gan pfusen heh so
d1142-T1126,aber anstatt man hat es einfach
d1142-T1127,von dem inspektion
d1142-T1129,haben sie wie ist das gewesen sie wo sind sie stationiert gewesen damals meistens
d1142-T1132,bin
d1142-T1133,während dem krieg im aktivdienst wo sind sie gewesen während dem aktivdienst
d1142-T1137,halt meistens im emmental gut wir sind auch am neuenburgersee gewesen
d1142-T1139,wir sind wir sind eigentlich überall zu ins ist gewesen
d1142-T114,ist ein schiff es ist ein bau gewesen aber wie ein schiff
d1142-T1141,man ist aber viel im oberland
d1142-T1143,faulensee zum beispiel ist man gewesen sind wir auch gewesen
d1142-T1145,ja steffisburg dort
d1142-T1146,haufen orte vielleicht so etwa an sechs sieben orten
d1142-T1147,und ist das reduit für sie ein thema gewesen
d1142-T1151,ist schon ein thema gewesen man hat einfach gewusst gehabt
d1142-T1153,beim zweiten mobilmachung glaube ist gewesen
d1142-T1154,dass eine haufen disloziert haben
d1142-T1155,wäre allweg schon dann he hat man gesehen etwa wie
d1142-T1157,mit zeug darauf auf dem dach aufhin geschnürt
d1142-T1160,und in das gegen das oberland gefahren he
d1142-T1162,irgendwie haben sie sich dort können
d1142-T1163,entweder etwer gehabt oder dann hat man eigentlich gemeint
d1142-T1165,komme eine ein überfall
d1142-T1167,ja
d1142-T1168,sei es und da u dann hat es plötzlich auch klein geändert
d1142-T1171,die ganze mentalität ein so klein
d1142-T1172,also
d1142-T1173,es ist nicht mehr das die schikane gewesen einfach darinnen he
d1142-T1176,ja
d1142-T1177,wir sie zum beispiel auf die fule das ist auch noch zu erzählen
d1142-T1179,gut um harte oder so mir hat ja das überhaupt nichts gemacht
d1142-T118,aussehensmässig
d1142-T1181,aber müsst maul sehen dass familienväter sind gewesen
d1142-T1184,vierzig fünfundvierzig gewesen und frau und kinder daheim
d1142-T1185,und und da auf einem balken gehen gan
d1142-T1186,und und auch gut situiert auch noch gewesen sind einfach nicht weiter gemacht he
d1142-T1189,das muss man einfach auch sehen oder zu faulensee sind wir
d1142-T119,ist es gewesen he das ich habe es noch gesehen einmal
d1142-T1192,berggrat gelaufen patrouillenwettmartsch
d1142-T1194,für uns ist es sport gewesen dort oben gewesen
d1142-T1195,dann sind wir am morgen früh gegangen und wir sind die ersten gewesen wo umhingekommen sind vielleicht
d1142-T1197,am zwei oder so und die anderen erst sechs he so vielleicht vier stunden nach uns he
d1142-T1199,und nachher was hat haben sie hat es gegeben
d1142-T12,der ist dispensiert gewesen vom dienst natürlich
d1142-T1200,noch exerzieren ein teil haben blatern gehabt nicht mehr können laufen
d1142-T1201,exerziert zu faulensee hat zivilisten gehabt wo haben gesagt wahnsinnig so etwas
d1142-T1203,und und einer von hat aushingerufen
d1142-T1204,wisst ihr nichts gescheiteres abführen feldweibel he heh
d1142-T1206,und drei tage scharfen übergekommen das sind einfach noch so
d1142-T1209,das sind stacheln gewesen eigentlich das ist nicht ertüchtigung gewesen gut
d1142-T1211,wenn man jetzt dann der patrouille marsch hat gemacht und umhingekommen wäre und
d1142-T1214,und können pflegen meinetwegen duschen
d1142-T1218,ich habe also fünfhundert diensttage gemacht nicht einest geduscht
d1142-T1219,also abhingesehen von daheim natürlich
d1142-T122,ich bin später mal da unten gewesen in italien
d1142-T1220,eben im urlaub ist das ist klar oder im oder sonntagsurlaub hat es etwa gegeben
d1142-T1222,ja
d1142-T1223,dann hat man nachher aber dann im dienst hat selbig gehabt wo nie haben sie recht
d1142-T1224,nie geduscht warum hat man jetzt das nicht können organisieren
d1142-T1225,warum hat man nicht toiletten können organisieren
d1142-T1226,wenn man heute sieht was das geht da wie wie die asylanten wie sie nur amen ort in der zivil schutz abhinmüssen
d1142-T1229,zu grössten theater und allen
d1142-T123,und dort sind wir gan lugen und da da ist noch gewesen ist nachher abgerissen
d1142-T1231,und uns hat niemand etwas gesagt wo hundertzwanzig
d1142-T1233,in einem saal gepfust sind
d1142-T1234,aber jetzt politisch hat sie das reduit nicht interessiert
d1142-T1235,also die idee dass man sich in die alpenfestung zurückzieht und dann das mittelland hätte man ja eigentlich preisgegeben beispiel bern
d1142-T1239,jaja man hätte es aufgegeben und hätte gesagt der reduit ist ist nume noch da
d1142-T124,wo ist dann das schiff gewesen
d1142-T1241,ja
d1142-T1242,ich ich habe ja der gekannt nachher der reduit he ich bin ja nachher
d1142-T1245,und dort ist man eben wir sind auch nicht in der in der lage eben so
d1142-T1246,faulensee das ist auch die zeit umhingewesen oder oder oder oder
d1142-T1248,dann hat man schon gemerkt es geht gegen das oberland alles
d1142-T125,das ist zu katholika ist es dort ist dort umeinander
d1142-T1250,und das andere hat man eigentlich nicht mehr so
d1142-T1251,ich glaube man hat auch zurückgezogen von der grenze nume noch grenzenbesatzung ist gewesen
d1142-T1252,aber in das innere hat man eigentlich schon mehr zurückgezogen
d1142-T1253,mehr gegen in reduit aufhin
d1142-T1255,was haben sie für ein bild vom guisan
d1142-T1256,also das der ganz ein gutes bild gehabt he
d1142-T1258,dann und dort hat es viel auch noch geändert
d1142-T1259,jetzt stellt einmal ihr seid in einem bahnhof gewesen
d1142-T126,gell das sind
d1142-T1262,da ist ein leutnant dort gewesen vielleicht mit mit seinem mit dem schatz vielleicht
d1142-T1264,jetzt ist ein durchhinkommen oder gestanden
d1142-T1267,der hat müssen achtungsstellung nehmen dann
d1142-T1268,grüssen ist gut das ist in der ordnung grüssen von hand grüssen
d1142-T1269,aber achtungsstellung nehmen wenn er gestanden ist he
d1142-T1270,und das ist auch auch abgeschafft worden und das ist alles vom guisan gekommen glaube dann
d1142-T1272,ob der von jetzt
d1142-T1273,gut jetzt vielleicht von interesse
d1142-T1276,das ist einer wo nachher mit mir dienst ich bin ja nachher in in in armeestab armeestab umgeteilt worden als
d1142-T1279,technischer leiter eigentlich darum habe ich gefreiten übergekommen dann
d1142-T1281,aber dann und dann ist wie komplett aber das ist nach dem krieg gewesen
d1142-T1284,das ist ganz überhaupt he das ist ein kameradschaftsmilitär gewesen he
d1142-T1287,und dort ist einer gewesen der hat die rekrutenschule gemacht und ist am bahnhof durchgelaufen und
d1142-T1288,plötzlich hat er hat ihm einer gepfiffen oder oder
d1142-T1289,und ist ein leutnant nebendaran gewesen das ist also passiert der hat das erzählt vor allen der
d1142-T1291,ein leutnant hat gesagt hat er gesagt zurück
d1142-T1294,und er hat müssen stellung annehmen und melden und alles und nachher hinterhin laufen und noch einest fürhinkommen
d1142-T1296,und grüssen und reklamieren und plötzlich kommt einer mit
d1142-T1299,adjutant mit der schnur
d1142-T13,und zwei schwestern
d1142-T130,wie haben sie von dem erfahren
d1142-T1300,und das ist also eine wahre tatsache der er müsste schon gelogen haben item
d1142-T1302,und nachher hat der vor der rekrutenschule und der adjutant kommt und sagt was ist los
d1142-T1304,und de adjutant kommt u sagt was ist los
d1142-T1305,u der hat fast ich hätte gesagt habe ich gedacht jetzt ist fertig he jetzt jetzt
d1142-T1307,jetzt geheien sie mich aushin aus der rekrutenschule der vergehen dort wo ich gemacht habe
d1142-T1309,und nachher sagt der er solle fürhinkommen da
d1142-T131,ja ja man hat miteinander getschuttet im wald hinten und ist gan baden in der aare und
d1142-T1310,dann hat der mit dem leutnant und das ist der guisan gewesen der general
d1142-T1312,und hat dem leutnant scheint es abhingekanzelt dort
d1142-T1313,was das für ein keine art und weise sei he
d1142-T1315,und nachher hat er dem rekruten auf die achseln geklopft hat ihm gesagt er solle das nicht schwer nehmen he
d1142-T1318,er solle gehen he und habe sich noch und gemacht und
d1142-T1320,hat ihm auf die achseln geklopft ein so eben nume ein beispiel wieder ein klein
d1142-T1321,das ist während dem krieg gewesen
d1142-T1322,das ist während dem krieg gewesen
d1142-T1323,ja
d1142-T1327,also ich glaube ich habe etwa dann genug gesagt he
d1142-T1329,ja ja gib mir wollt ihr auch
d1142-T1335,ist ist in der sind wir aufnahme
d1142-T1337,ja jetzt nimmt es immer noch auf oder sonst können wir läuft es wieder
d1142-T1339,ja ich habe euch das so im vorbeigang gesagt das ist vielleicht gerade so
d1142-T1340,dort ist einfach auch noch
d1142-T1341,sachen passiert sagen wir wo erst nachher ist ausgekommen
d1142-T1343,nicht die ringier sauber das ist der
d1142-T1344,betriebensleiter oder so he
d1142-T1348,ja
d1142-T1349,eigentlich das ist in der gewesen
d1142-T1350,das ist aus zusammengerufen worden
d1142-T1351,das ist am nach mittag gewesen glaube wo oder am elf oder wo der
d1142-T1356,dann hat es geheissen eben kriegsende sei vorbei
d1142-T1357,und am nachmittag gäbe es frei he
d1142-T1359,und dann ist man auch miteinander gegangen wir sind dann noch
d1142-T136,und und dann hat es geheissen und wir gehen nach italien morgen heh gratis
d1142-T1360,perroquet das oder so irgend ein ort
d1142-T1362,ist einfach alles miteinander gegangen he dann hat man ein ort hat man sich getroffen
d1142-T1364,und hat eigentlich nachmittag gefeiert und
d1142-T1366,weiteres eigentlich
d1142-T1367,ist vorbei gewesen einfach wir haben gesagt müssen nimmermehr in dienst
d1142-T1369,sind sie natürlich erleichtert gewesen
d1142-T1370,jetzt wie sehen sie aus heutiger sicht wie wie haben sie
d1142-T1371,sie die diskussion erlebt der schweiz im zweiten weltkrieg aus heutiger sicht
d1142-T1372,wie würden sie das berurteilen
d1142-T1373,die diskussion
d1142-T1374,wo man in den letzten jahren so gehabt hat also ist ja
d1142-T1376,die flüchtlingspolitik ist kritisiert worden die wirtschaftspolitik
d1142-T1380,eigentlich
d1142-T1381,positiv und negativ
d1142-T1382,es ist immer gewesen das ganze spiel hat es mich gedünkt
d1142-T1383,es ist die partei wieder gegen sozipartei gegen fdp
d1142-T1384,und das ganze ist einfach ich will mängist sagen in einen in einen
d1142-T1387,topf inhingerührt und nachher hat man gelugt was das beste aushinkommt
d1142-T1388,in was jetzt
d1142-T1389,in politisch eigentlich in in allen teilen fast ein klein dünkt mich so
d1142-T1391,also wenn
d1142-T1392,nach dem krieg also jetzt ihr fragt ja
d1142-T1394,wegen der wegen politisch
d1142-T1396,aber jetzt ich meine jetzt
d1142-T1398,zum beispiel das man der schweiz vorgeworfen hat dass sie zu viel flüchtlinge abgewiesen hat an der grenze
d1142-T1399,ja dann hat man eigentlich nicht erstens hat man es nicht gemerkt
d1142-T1401,dann ist ich sage ja wir haben nume gesehen flüchtlinge
d1142-T1403,wo im land innen sind gewesen das hat man gewusst
d1142-T1405,und wie viel abgewiesen sind worden hat man dann nicht gewusst
d1142-T1406,eigentlich und und was nachher gekommen ist
d1142-T1408,ist schon ein aufwärmen gewesen und hat schon gesagt man hat fehler gemacht
d1142-T141,sind gegangen
d1142-T1410,und zwar wahrscheinlich vom eben vom bundesrat
d1142-T1412,wenn man da ein wenn man das gehört was alles gegangen ist
d1142-T1414,oder der dings hat nach zwanzig jahren rehabilitiert
d1142-T1416,der eine polizeikommandant wo
d1142-T1417,paar überhin geholt hat juden
d1142-T142,und lustigerweise ist einer gewesen
d1142-T1420,das so sachen hat müssen sagen das ist aufgearbeitet worden auf jeden fall
d1142-T1423,darum ist mängist vielleicht noch der grund ein klein
d1142-T1425,wo ich jetzt klein geschildert habe auch das ein klein aufarbeiten
d1142-T1427,ich meine klar ist man nicht in in die sonntagsschule gegangen in dienst aber man hätte anders können behandelt werden
d1142-T143,es ist eigentlich keiner schweizer gewesen
d1142-T1431,die schweiz habe man einfach gekauft oder und hätte man das nicht auch ein klein
d1142-T1436,durch die globalisierung wo man heute hat he
d1142-T1438,was meinen sie im zweiten weltkrieg also dass die schweizer die industrie eigentlich auch für die deutsche
d1142-T1439,jaja klar und das das hat man gewusst das hat man
d1142-T144,denn die sich können einbürgern gratis
d1142-T1441,und dann hat es geheissen das gäbe nichts
d1142-T1442,was haben eigentlich sie hergestellt zu bern von roll und bei
d1142-T1446,ich das wisst ihr wahrscheinlich aus
d1142-T1448,aus der chronik oder nachher
d1142-T1450,dass fast alle auf der schwarzen liste sind gewesen
d1142-T1451,was heisst das
d1142-T1452,ja wo wo wo kriegsmaterial wo dann für die für die deutschen geschafft haben
d1142-T1454,haben sie auch kriegsmaterial hergestellt
d1142-T1455,man hat auch gemacht
d1142-T1457,ja das nichts offiziell hat es geheissen aber das hat gemunkelt worden he
d1142-T1459,das ist ein radarteile gemacht hat und
d1142-T146,und niemand hat es gemacht und niemand hat sich aufgeregt und niemand hat etwas gesagt
d1142-T1460,und und und scheint es köpfe
d1142-T1461,was für köpfe
d1142-T1463,wahrscheinlich für bomben oder so aber nicht etwa
d1142-T1464,nume nume nume mäntel he dann hat es auch geheissen sei für die schwaben
d1142-T147,das hat man einfach plötzlich gemerkt wenn man in dienst ist nachher die anderen haben nicht müssen gehen
d1142-T1473,dort hat jede bude hat geschafft für sie fast
d1142-T1474,sonst hätten wir überhaupt nichts mehr können machen he
d1142-T1475,und das hat man gewusst also sie haben schon
d1142-T1476,das hat
d1142-T1477,haben sie das gewusst oder nicht
d1142-T1479,ja gewusst konkret hat man nichts gewusst aber das das ist
d1142-T1482,auf dem weg wie man sagt he ist das geredet worden he
d1142-T1483,ja
